docname,from,to,pre,keyword,post,pattern
doc_5104,2144,2144,Arbeidstilsynet Driftsutgifter <c3><b8>kes med fra kr til kr,Petroleumstilsynet,Driftsutgifter kan nyttes under post <c3><b8>kes med fra,petroleum*
doc_5104,4482,4482,Svalbard bevilges med Statens direkte <c3><b8>konomiske engasjement i,petroleumsvirksomheten,Investeringer <c3><b8>kes med fra kr til kr Statsbygg,petroleum*
doc_5104,5751,5751,kr til kr Statens direkte <c3><b8>konomiske engasjement i,petroleumsvirksomheten,Driftsresultat Driftsinntekter Driftsutgifter Lete og feltutviklingsutgifter Avskrivninger Renter,petroleum*
doc_5105,3975,3975,Svalbard bevilges med Statens direkte <c3><b8>konomiske engasjement i,petroleumsvirksomheten,Investeringer <c3><b8>kes med fra kr til kr Statsbygg,petroleum*
doc_5105,5220,5220,kr til kr Statens direkte <c3><b8>konomiske engasjement i,petroleumsvirksomheten,Driftsresultat Driftsinntekter Driftsutgifter Lete og feltutviklingsutgifter Avskrivninger Renter,petroleum*
doc_5146,165,165,utland ved inngangen til I utgjorde verdiskapinga i,petroleumssektoren,pst av Noregs BNP Statens netto kontantstraum fr<c3><a5>,petroleum*
doc_5146,174,174,pst av Noregs BNP Statens netto kontantstraum fr<c3><a5>,petroleumsverksemda,var mrd kr Statens pensjonsfond hadde ein samla,petroleum*
doc_5146,665,665,ein berekraftig hav<c3><b8>konomi Regjeringa vidaref<c3><b8>rer ein stabil langsiktig,petroleumspolitikk,I 2018-runden av f<c3><b8>rehandsdefinerte omr<c3><a5>de vart det tildelt,petroleum*
doc_5146,4104,4104,elektrifisering og st<c3><b8>rre forbruk i kraftkrevjande industri og,petroleumssektoren,enda med ein nettoeksport p<c3><a5> TWh F<c3><b8>rste halv<c3><a5>r,petroleum*
doc_5146,4279,4279,for lagring av CO p<c3><a5> norsk kontinentalsokkel Samla,petroleumsproduksjon,i var i underkant av millionar fat oljeekvivalentar,petroleum*
doc_5146,4428,4428,framtidig finansiering av det norske velferdssamfunnet Statens samla,petroleumsinntekter,var mrd kr i og blir ansl<c3><a5>tt til,petroleum*
doc_5155,1138,1138,sterkere argumenter for <c3><a5> starte utfasing av norsk,petroleumsvirksomhet,og stanse <c3><a5>pning av nye felt p<c3><a5> norsk,petroleum*
doc_5167,622,622,omtrent halvparten av de globale utslippene fra utenlandsk,petroleumsvirksomhet,Jeg vil utfordre de politikerne som <c3><b8>nsker <c3><a5>,petroleum*
doc_5168,304,304,vridd kompetanse og produksjon p<c3><a5> fastlandet inn mot,petroleumsvirksomheten,Vi kan ikke bruke f<c3><b8>rti <c3><a5>r p<c3><a5> <c3><a5>,petroleum*
doc_5177,475,475,til rette for fortsatt aktivitet og verdiskaping i,petroleumsvirksomheten,og den kompetansen vi har der er helt,petroleum*
doc_5223,70,70,nye olje og gassfelt samt en utfasing av,petroleumsvirksomheten,i l<c3><b8>pet av <c3><a5>r Etter lokalvalget har Une,petroleum*
doc_5223,130,130,Gr<c3><b8>nne stoppe all oljeleting n<c3><a5> og utfase all,petroleumsvirksomhet,i l<c3><b8>pet av <c3><a5>r Kan Bastholm garantere at,petroleum*
doc_5223,164,164,og som ikke setter en sluttdato for norsk,petroleumsvirksomhet,,petroleum*
doc_5250,64,64,gass Da er det gledelig <c3><a5> se at,petroleumsn<c3><a6>ringen,<c3><b8>ker sin aktivitet i nord Barentshavet er et,petroleum*
doc_5250,98,98,og styrker lokalsamfunnene uten <c3><a5> fortrenge eksisterende n<c3><a6>ringer,Petroleumsn<c3><a6>ringen,har v<c3><a6>rt gjennom en periode med redusert aktivitet,petroleum*
doc_5250,407,407,en terminal p<c3><a5> Veidnes arbeidsplasser og st<c3><b8>tte til,petroleumsn<c3><a6>ringen,i nord Alt annet vil v<c3><a6>re en stor,petroleum*
doc_5264,340,340,tilgjengelig valg som f<c3><b8>rer til mindre utslipp Norsk,petroleumsn<c3><a6>ring,er ikke synderen i denne utviklingen men er,petroleum*
doc_5300,24,24,vi trenger en <c2><ab> gr<c3><b8>nn ny deal <c2><bb>,Petroleumsrelaterte,n<c3><a6>ringer vil f<c3><a5> mindre betydning for norsk <c3><b8>konomi,petroleum*
doc_5301,125,125,funn som skal bygges ut ventes ettersp<c3><b8>rselen fra,petroleumsn<c3><a6>ringen,likevel <c3><a5> avta over tid I noen grad,petroleum*
doc_5304,144,144,betydning for utviklingen av fastlandsindustrien spesielt for den,petroleumsrettede,leverand<c3><b8>rindustrien som for <c3><b8>vrig ogs<c3><a5> er den kompetanseklyngen,petroleum*
doc_5322,107,107,ved klimatiltak folkevekst <c3><b8>konomisk vekst og utslippsutviklingen innenfor,petroleumssektoren,vil ha betydning for n<c3><a5>r ambisjonen blir n<c3><a5>dd,petroleum*
doc_5334,168,168,brei industri er alts<c3><a5> utelukkande p<c3><a5> grunn av,petroleumsverksemda,Kan statsr<c3><a5>den innr<c3><b8>mme at han feiltolka dei tala,petroleum*
doc_5336,65,65,det uendra eller nedgang Investeringsauken kjem utelukkande av,petroleumsverksemda,Alts<c3><a5> forsterkar vi avhengigheita til petroleum i ei,petroleum*
doc_5336,71,71,utelukkande av petroleumsverksemda Alts<c3><a5> forsterkar vi avhengigheita til,petroleum,i ei tid da vi skal gjere eit,petroleum*
doc_5336,117,117,ein seg stadig meir avhengig av investeringar i,petroleumsindustrien,Ein legg ikkje opptil auka investeringar i landindustrien,petroleum*
doc_5346,99,99,Indikatorrapporten som utgis av Forskningsr<c3><a5>det at forskningsmilj<c3><b8>ene innenfor,petroleumsrelatert,forskning er tre til fire ganger st<c3><b8>rre enn,petroleum*
doc_5347,99,99,i forskningen i <c3><a5>r er bl.a kutt i,petroleumsforskningen,Vi har ogs<c3><a5> et ett<c3><a5>rig kutt i Forskningsr<c3><a5>det,petroleum*
doc_5347,132,132,det kommende <c3><a5>ret Men det vil kuttet i,petroleumsforskningen,ha,petroleum*
doc_5368,145,145,i industri er knytt direkte til leveransar til,petroleumsindustrien,Dei neste par <c3><a5>ra kjem denne aktiviteten til,petroleum*
doc_5385,38,38,den kompetansen som i dag er knytt til,petroleumsindustrien,blir brukt p<c3><a5> dei nye omr<c3><a5>da Det er,petroleum*
doc_5412,315,315,v<c3><a6>rt <e2><80><93> i Norge er jo det innenfor,petroleumssektoren,som er annerledes her enn ellers i Europa,petroleum*
doc_5424,308,308,st<c3><a5>r det ogs<c3><a5> at det ikke skal iverksettes,petroleumsvirksomhet,ved bl.a det som er iskanten,petroleum*
doc_5425,338,338,de begrensninger som ligger i Granavolden-plattformen opp mot,petroleumsvirksomhet,,petroleum*
doc_5426,20,20,en eneste en av de faglige advarslene mot,petroleumsvirksomhet,i s<c3><a5>rbare omr<c3><a5>der I stedet har det v<c3><a6>rt,petroleum*
doc_5426,64,64,s<c3><b8>rge for at det ikke gis tillatelse til,petroleumsproduksjon,i omr<c3><a5>der de milj<c3><b8>faglige etatene frar<c3><a5>der dette <c2><bb>,petroleum*
doc_5427,11,11,Freiberg La meg bare sl<c3><a5> fast at ingen,petroleumsvirksomhet,p<c3><a5> norsk sokkel skal gjennomf<c3><b8>res med mindre det,petroleum*
doc_5427,69,69,mange <c3><a5>r har ogs<c3><a5> vist bred tilslutning til,petroleumspolitikken,i Stortinget Petroleumspolitikken har ogs<c3><a5> jevnlig v<c3><a6>rt forelagt,petroleum*
doc_5427,72,72,ogs<c3><a5> vist bred tilslutning til petroleumspolitikken i Stortinget,Petroleumspolitikken,har ogs<c3><a5> jevnlig v<c3><a6>rt forelagt Stortinget senest gjennom,petroleum*
doc_5427,104,104,er sentrale virkemidler for <c3><a5> oppn<c3><a5> m<c3><a5>lene i,petroleumspolitikken,TFO-ordningen legger til rette for tidsriktig utforskning gjennom,petroleum*
doc_5427,127,127,de forh<c3><a5>ndsdefinerte omr<c3><a5>dene Omr<c3><a5>der som er tilgjengelige for,petroleumsvirksomhet,er <c3><a5>pnet for slik virksomhet av Stortinget I,petroleum*
doc_5427,156,156,i flere omganger etter <c3><a5>pning av omr<c3><a5>der for,petroleumsvirksomhet,behandlet sp<c3><b8>rsm<c3><a5>let om arealmessige rammer for petroleumsvirksomheten Det,petroleum*
doc_5427,163,163,for petroleumsvirksomhet behandlet sp<c3><b8>rsm<c3><a5>let om arealmessige rammer for,petroleumsvirksomheten,Det er lagt fram helhetlige forvaltningsplaner for det,petroleum*
doc_5429,13,13,henhold til Granavolden-plattformen vil regjeringen ikke <c3><a5>pne for,petroleumsvirksomhet,eller konsekvensutrede i henhold til petroleumsloven i havomr<c3><a5>dene,petroleum*
doc_5429,19,19,<c3><a5>pne for petroleumsvirksomhet eller konsekvensutrede i henhold til,petroleumsloven,i havomr<c3><a5>dene utenfor Lofoten Vester<c3><a5>len og Senja i,petroleum*
doc_5429,34,34,Senja i perioden 2017<e2><80><93>2021 og heller ikke iverksette,petroleumsvirksomhet,ved Jan Mayen iskanten Skagerrak eller M<c3><b8>refeltene Regjeringen,petroleum*
doc_5429,94,94,grunn for de avveininger som gj<c3><b8>res Gjennomf<c3><b8>ringen av,petroleumspolitikken,inklusiv konsesjonspolitikken er forankret i Stortinget gjennom stortingsmeldinger,petroleum*
doc_5429,192,192,s<c3><b8>r og er en del av rammene for,petroleumsvirksomhet,inntil ny forvaltningsplan blir vedtatt for omr<c3><a5>det Faglig,petroleum*
doc_5429,248,248,definert og hva slags rammer som settes for,petroleumsvirksomheten,vil regjeringen komme tilbake til Stortinget med i,petroleum*
doc_5436,106,106,Granavolden-plattformen som sier at vi ikke skal ha,petroleumsaktivitet,ved iskanten,petroleum*
doc_5438,107,107,Granavolden-plattformen som sier hvor vi ikke skal ha,petroleumsaktivitet,,petroleum*
doc_5440,62,62,Granavolden-plattformen som g<c3><a5>r p<c3><a5> hvor det skal v<c3><a6>re,petroleumsvirksomhet,legges ogs<c3><a5> til grunn for de beslutninger som,petroleum*
doc_5443,35,35,s<c3><b8>rge for at det ikke gis tillatelse til,petroleumsproduksjon,i de omr<c3><a5>dene hvor de milj<c3><b8>faglige etatene i,petroleum*
doc_5443,72,72,fulgt en eneste av de milj<c3><b8>faglige advarslene mot,petroleumsproduksjon,i s<c3><a5>rbare omr<c3><a5>der Det er ogs<c3><a5> slik at,petroleum*
doc_5444,16,16,grunn og som premiss for sp<c3><b8>rsm<c3><a5>let sitt at,petroleumsvirksomheten,ikke drives innenfor milj<c3><b8>messig forsvarlige rammer Det er,petroleum*
doc_5444,32,32,er ikke riktig La meg sl<c3><a5> fast Ingen,petroleumsvirksomhet,p<c3><a5> norsk sokkel gjennomf<c3><b8>res med mindre det kan,petroleum*
doc_5446,111,111,selvf<c3><b8>lgelig vurderes konkret Det er fastsatt rammer for,petroleumsvirksomheten,p<c3><a5> akkurat disse omr<c3><a5>dene og i s<c3><a6>rlig verdifulle,petroleum*
doc_5549,110,110,verdiskaping mellom n<c3><a6>r sagt alle andre bransjer og,petroleumsbransjen,Helsen<c3><a6>ringen har potensial til <c3><a5> bli en av,petroleum*
doc_5555,164,164,i g<c3><a5>r var jeg i m<c3><b8>te med energisektoren,Petroleumsn<c3><a6>ringen,har utviklet modelleringsverkt<c3><b8>y med bruk av stordata hvor,petroleum*
doc_5588,157,157,resultat for handel med varer Varer som kunstgj<c3><b8>dsel,petroleum,og maskiner vil f<c3><a5> nulltoll fra dag <c3><a9>n,petroleum*
doc_5593,159,159,to tanker i hodet p<c3><a5> <c3><a9>n gang Norsk,petroleumsn<c3><a6>ring,st<c3><a5>r for store verdier i det norske samfunnet,petroleum*
doc_5593,660,660,Det er alts<c3><a5> kunnskapen og kompetansen til v<c3><a5>r,petroleumsn<c3><a6>ring,og ikke minst v<c3><a5>r maritime n<c3><a6>ring som skal,petroleum*
doc_5599,4,4,Statsr<c3><a5>d Kjell-B<c3><b8>rge Freiberg,Petroleumsn<c3><a6>ringen,er en viktig n<c3><a6>ring for Norge Det er,petroleum*
doc_5599,200,200,for Hennes <e2><80><93> slik er det mange plasser,Petroleumsvirksomheten,har v<c3><a6>rt en b<c3><a6>rebjelke for norsk <c3><b8>konomi siden,petroleum*
doc_5604,103,103,og sikrer verdiskaping slik at vi opprettholder velferden,Petroleumsn<c3><a6>ringen,har en unik produktivitet og vi m<c3><a5> erkjenne,petroleum*
doc_5604,596,596,tar hensyn til fiskeriene Det er uheldig n<c3><a5>r,petroleumsforvaltningen,ikke blir harmonisert med havvindenergiloven slik vi n<c3><a5>,petroleum*
doc_5632,25,25,og lagring havbruk og selvf<c3><b8>lgelig v<c3><a5>r viktigste n<c3><a6>ring,petroleum,Et godt eksempel p<c3><a5> dette er som nevnt,petroleum*
doc_5670,39,39,fra v<c3><a5>re naboland er den store <c3><b8>kningen i,petroleumsindustrien,gjennom 1990-tallet og p<c3><a5> begynnelsen av 2000-tallet Det,petroleum*
doc_5670,162,162,kompensere for den <c3><b8>kningen som har v<c3><a6>rt innenfor,petroleumssektoren,,petroleum*
doc_5692,514,514,Da m<c3><a5> ogs<c3><a5> tilsynsmyndighetene v<c3><a5>re <e2><80><93> Arbeidstilsynet og,Petroleumstilsynet,<e2><80><93> utvikle sine metoder og sin kompetanse For,petroleum*
doc_5693,965,965,samme I svekket man bevilgningene til Arbeidstilsynet og,Petroleumstilsynet,og det kom ingen nye satsinger til bekjempelse,petroleum*
doc_5695,408,408,ekstra som dei kan jobba med arbeidslivskriminalitet for,Petroleumstilsynet,blir <c3><b2>g styrkt med mill kr slik at,petroleum*
doc_5707,240,240,kan ikke vente p<c3><a5> en markedsbasert krasjlanding av,petroleumsalderen,vi m<c3><a5> reise nye n<c3><a6>ringer n<c3><a5> Det har,petroleum*
doc_5727,212,212,i industri men den auka var berre innanfor,petroleumsindustrien,For industrien elles var det anten nedgang eller,petroleum*
doc_5727,249,249,gjer oss stadig meir avhengige av inntekter fr<c3><a5>,petroleumsn<c3><a6>ringa,og investeringsniv<c3><a5>et der og det blir ikkje bygd,petroleum*
doc_5728,554,554,for verdiskaping som er langt mer varig enn,petroleumsinntektene,Det er fellesskapets ansvar <c3><a5> forvalte ressursene i,petroleum*
doc_5734,56,56,i distriktene er for f<c3><a5> og underskuddene utenom,petroleumseksporten,er for store Arbeiderpartiet vil ha en mer,petroleum*
doc_5739,37,37,vanskelig <c3><a5> tenke n<c3><a6>ring uten <c3><a5> tenke p<c3><a5>,petroleumssektoren,og kraftbransjen For dette huset kan det av,petroleum*
doc_5739,51,51,kan det av og til virke som om,petroleumspolitikk,bare er handlefrihet og klima og kraftpolitikk bare,petroleum*
doc_5848,501,501,med Luftambulansetjenesten Kystverket og andre sivile redningshelikopterressurser fra,petroleumsbransjen,i nord Deres helikopterressurser yter en betydelig innsats,petroleum*
doc_5851,56,56,vi hentet inn sivile helikoptre og helikoptre fra,petroleumsn<c3><a6>ringen,Vi hadde ogs<c3><a5> et redningshelikopter som ble hentet,petroleum*
doc_5878,90,90,Senterpartiet har hele veien v<c3><a6>rt opptatt av at,petroleumsn<c3><a6>ringen,skal gi arbeidsplasser og n<c3><a6>ringsutvikling i hele landet,petroleum*
doc_5878,115,115,har p<c3><a5> mange m<c3><a5>ter v<c3><a6>rt grunnplanken i norsk,petroleumspolitikk,helt siden Stortinget i vedtok <c2><ab> de ti,petroleum*
doc_5879,9,9,Terje Halleland FrP Vi har opplevd <c3><a5>r med,petroleumsvirksomhet,i Norge Det har v<c3><a6>rt veldig gode <c3><a5>r,petroleum*
doc_5880,32,32,Vi lever i en tid da industriarbeidere i,petroleumssektoren,opplever at den jobben de gj<c3><b8>r den verdiskapingen,petroleum*
doc_5880,182,182,prinsippene om god ressursforvaltning slik vi har drevet,petroleumspolitikk,i Norge i alle <c3><a5>r Disse forslagene som,petroleum*
doc_5880,214,214,et brudd med m<c3><a5>ten man har drevet norsk,petroleumspolitikk,p<c3><a5> Men de stemmer for <e2><80><93> av rent,petroleum*
doc_5880,259,259,ville v<c3><a6>re et brudd med m<c3><a5>ten man driver,petroleumspolitikk,p<c3><a5> S<c3><a5> er sp<c3><b8>rsm<c3><a5>let N<c3><a5> som Sosialistisk Venstreparti,petroleum*
doc_5880,442,442,Den tredje er at man kunne ha endret,petroleumsloven,slik at skipstransport blir en del av den,petroleum*
doc_5880,615,615,de lange linjene som har v<c3><a6>rt i norsk,petroleumspolitikk,og stemmer for forslag som de stemte mot,petroleum*
doc_5883,21,21,desember var en ulykkesdag for norsk olje og,petroleumsn<c3><a6>ring,Mange har v<c3><a6>rt her oppe og sagt at,petroleum*
doc_5883,331,331,viktigere enn noen gang Vi feirer <c3><a5>r med,petroleumsaktivitet,i Norge Beslutningen gjort av Equinor Petoro og,petroleum*
doc_5883,354,354,anse som f<c3><b8>rste spikeren i kista for norsk,petroleumsn<c3><a6>ring,med tanke p<c3><a5> at de ikke har den,petroleum*
doc_5888,39,39,men jeg vil presisere at jeg er for,petroleumsaktivitet,og like mye for ringvirkninger Uansett hvordan vi,petroleum*
doc_5891,73,73,en nedgang ogs<c3><a5> her Statens netto kontantstr<c3><b8>m fra,petroleumsvirksomhet,ansl<c3><a5>s til mrd kr Det er en reduksjon,petroleum*
doc_5897,67,67,som vi m<c3><a5> ivareta det v<c3><a6>re seg b<c3><a5>de,petroleumsn<c3><a6>ringen,og skipsfarten <c2><bb> Betyr dette at statsr<c3><a5>den ikke,petroleum*
doc_5917,42,42,kvotesystemet regulerer utslipp p<c3><a5> bedriftsniv<c3><a5> fra industri kraftproduksjon,petroleumsvirksomhet,og luftfart og er basert p<c3><a5> et felles,petroleum*
doc_6004,196,196,at om vi bruker for mye penger p<c3><a5>,petroleumsinvesteringer,i dag s<c3><a5> st<c3><a5>r det i veien for,petroleum*
doc_6047,54,54,jo ikkje ein augeblink for tidleg Framtida til,petroleumsn<c3><a6>ringa,og alle arbeidsfolka i n<c3><a6>ringar knytte til ho,petroleum*
doc_6047,266,266,meir til rette for investeringar og produksjon i,petroleum,S<c3><a5> mitt sp<c3><b8>rsm<c3><a5>l til n<c3><a6>ringsministeren er Kan statsr<c3><a5>den,petroleum*
doc_6053,169,169,einaste som held dette oppe er investeringar innanfor,petroleum,S<c3><a5> eg stiller sp<c3><b8>rsm<c3><a5>let ein gong til for,petroleum*
doc_6055,67,67,g<c3><a5>r ned Det er berre ein auke innanfor,petroleum,som gjer at nedgangen ikkje er dramatisk Investeringane,petroleum*
doc_6055,96,96,av nye felt p<c3><a5> norsk sokkel Held vi,petroleum,utanfor er det ein nedgang Vi st<c3><a5>r alts<c3><a5>,petroleum*
doc_6057,54,54,den einaste industrien som fortset <c3><a5> vekse er,petroleumsindustrien,Dei andre st<c3><a5>r p<c3><a5> staden kvil eller g<c3><a5>r,petroleum*
doc_6057,162,162,lenge dei sterke og gode rammevilk<c3><a5>ra er i,petroleumsn<c3><a6>ringa,er dei l<c3><a5>ste inn i denne situasjonen Regjeringa,petroleum*
doc_6069,44,44,som gir et potensial for verdiskaping langt utover,petroleumsinntektene,Med gode rammevilk<c3><a5>r for en b<c3><a6>rekraftig utnyttelse kan,petroleum*
doc_6092,358,358,i en omstilling hvor vi skal omstille fra,petroleumsbasert,havbasert industri til landbasert gr<c3><b8>nn industri En ny,petroleum*
doc_6117,68,68,de siste <c3><a5>rene snarere tvert imot Ettersp<c3><b8>rselen fra,petroleumsvirksomheten,som er summen av investeringer produktinnsats og l<c3><b8>nnskostnader,petroleum*
doc_6117,100,100,i Tilsvarende har sysselsettingen som er knyttet til,petroleumsvirksomheten,direkte eller indirekte ogs<c3><a5> g<c3><a5>tt markert ned Fra,petroleum*
doc_6117,123,123,blitt f<c3><a6>rre direkte eller indirekte sysselsatte i norsk,petroleumsutvinning,Beregningene viser at om lag pst av samlet,petroleum*
doc_6117,144,144,i n<c3><a6>ringer direkte eller indirekte relatert til norsk,petroleumsvirksomhet,i Tilsvarende tall var personer i Den kraftige,petroleum*
doc_6119,37,37,den februar om hvilke direkte og indirekte virkninger,petroleumsvirksomhet,p<c3><a5> lang sikt bidrar til <c3><a5> skape og,petroleum*
doc_6119,72,72,en illustrasjon p<c3><a5> at de mulige ringvirkningene av,petroleumsvirksomheten,er store Petroleumsvirksomheten er Norges st<c3><b8>rste n<c3><a6>ring m<c3><a5>lt,petroleum*
doc_6119,75,75,at de mulige ringvirkningene av petroleumsvirksomheten er store,Petroleumsvirksomheten,er Norges st<c3><b8>rste n<c3><a6>ring m<c3><a5>lt i verdiskaping statlige,petroleum*
doc_6119,92,92,inntekter og eksportverdi Verdiskapingen per direkte sysselsatt i,petroleumsn<c3><a6>ringen,i var p<c3><a5> rundt mill kr Til sammenligning,petroleum*
doc_6119,138,138,og indirekte kan samlet over arbeidsplasser knyttes til,petroleumsaktiviteten,if<c3><b8>lge Menon Economics Dette inkluderer aktiviteten p<c3><a5> norsk,petroleum*
doc_6119,266,266,at det b<c3><b8>r v<c3><a6>re mulig <c3><a5> drive forsvarlig,petroleumsvirksomhet,i dette omr<c3><a5>det ogs<c3><a5> Derfor er H<c3><b8>yres prim<c3><a6>rstandpunkt,petroleum*
doc_6127,24,24,hvor oljeavhengig vi er nemlig statens inntekter fra,petroleumsn<c3><a6>ringen,ettersp<c3><b8>rsel fra oljevirksomheten og antall arbeidsplasser knyttet til,petroleum*
doc_6128,34,34,dem er bl.a at industri som ikke er,petroleumsrettet,hadde en nedgang i produksjonen fra til Industribedrifter,petroleum*
doc_6128,64,64,en svak utvikling p<c3><a5> hjemmemarkedet <e2><80><93> mens derimot,petroleumsrettet,leverand<c3><b8>rindustri gikk godt p<c3><a5> grunn av store petroleumsinvesteringer,petroleum*
doc_6128,72,72,petroleumsrettet leverand<c3><b8>rindustri gikk godt p<c3><a5> grunn av store,petroleumsinvesteringer,p<c3><a5> sokkelen og internasjonalt i tillegg til en,petroleum*
doc_6168,415,415,at bedrifter som leverer til eller er tilknyttet,petroleumsbransjen,skal v<c3><a6>re helt utelukket fra ordningene vi vedtar,petroleum*
doc_6217,88,88,noe som gj<c3><b8>r det ul<c3><b8>nnsomt <c3><a5> utvinne marginale,petroleumsfunn,p<c3><a5> norsk sokkel S<c3><a5> er det kanskje noen,petroleum*
doc_6238,41,41,ta et initiativ til et samarbeid med andre,petroleumsproduserende,land om <c3><a5> begrense produksjon av petroleum og,petroleum*
doc_6238,48,48,andre petroleumsproduserende land om <c3><a5> begrense produksjon av,petroleum,og p<c3><a5> denne m<c3><a5>ten supplere Parisavtalen Forslaget er,petroleum*
doc_6238,91,91,det <c3><a5> redusere produksjonen ville v<c3><a6>re gunstig for,petroleumsproduserende,land fordi det f<c3><b8>rer til at prisen g<c3><a5>r,petroleum*
doc_6238,105,105,at prisen g<c3><a5>r opp samtidig som en h<c3><b8>yere,petroleumspris,vil akselerere overgangen til alternative kilder Logikken er,petroleum*
doc_6238,345,345,mer fornybart samfunn og samtidig gunstig for norsk,petroleumsindustri,Det er at det tas initiativ til <c3><a5>,petroleum*
doc_6238,359,359,initiativ til <c3><a5> utarbeide en internasjonal sertifiseringsordning for,petroleumsprodusenter,med utgangspunkt i beste praksis i markedet alts<c3><a5>,petroleum*
doc_6238,418,418,til dette gunstige og gode initiativet fra norske,petroleumsprodusenter,kunne etablere en ordning som ga denne type,petroleum*
doc_6238,492,492,ganske stor interesse for i deler av norsk,petroleumsn<c3><a6>ring,ogs<c3><a5> Det vil v<c3><a6>re i Norges og norsk,petroleum*
doc_6238,548,548,helt <c3><a5> ta inn over seg er at,petroleumsproduksjon,nok vil foreg<c3><a5> lenge etter at man har,petroleum*
doc_6240,238,238,vel kjent at forslagsstillerne egentlig <c3><b8>nsker at norsk,petroleumsvirksomhet,skal opph<c3><b8>re og at det vil gi et,petroleum*
doc_6240,276,276,<e2><80><93> snarere tvert imot Fremskrittspartiet heier p<c3><a5> norsk,petroleumsn<c3><a6>ring,og mener at den er en del av,petroleum*
doc_6240,308,308,vil jobbe for en bedre situasjon for norsk,petroleumsn<c3><a6>ring,slik at den skal komme gjennom disse utfordrende,petroleum*
doc_6241,128,128,en forsert overgang til fornybare energikilder samtidig som,petroleumsprodusentene,vil tjene mer per volumenhet fordi det samlede,petroleum*
doc_6244,51,51,opptatt av <c3><a5> f<c3><b8>re en ansvarlig og forutsigbar,petroleumspolitikk,i m<c3><b8>te med klimautfordringene Regjeringens klimapolitikk har som,petroleum*
doc_6244,113,113,gjennom felles utslippsm<c3><a5>l og virkemidler Hovedm<c3><a5>let i regjeringens,petroleumspolitikk,er <c3><a5> legge til rette for l<c3><b8>nnsom produksjon,petroleum*
doc_6244,159,159,norsk sokkel er mye h<c3><b8>yere enn i andre,petroleumsproduserende,land Disse virkemidlene fungerer Utslippene per produsert enhet,petroleum*
doc_6244,181,181,gjennomsnitt om lag halvparten av gjennomsnittet for andre,petroleumsproduserende,land Ogs<c3><a5> i en verden som n<c3><a5>r m<c3><a5>lene,petroleum*
doc_6244,198,198,i Parisavtalen vil det v<c3><a6>re behov for nye,petroleumsinvesteringer,Dette skyldes bl.a at dagens felt blir tomme,petroleum*
doc_6245,59,59,lagt fram en avtale om sertifisering av oljeprodukter,petroleumsprodukter,med hensyn til de standardene som norsk industri,petroleum*
doc_6247,128,128,om Norge l<c3><b8>ftet oppmerksomheten ogs<c3><a5> p<c3><a5> hvordan de,petroleumsproduktene,som fortsatt produseres faktisk blir til Jeg tror,petroleum*
doc_6248,193,193,f<c3><a5> en mer milj<c3><b8>vennlig og klimavennlig produksjon av,petroleum,,petroleum*
doc_6252,199,199,til reelle kutt i utslipp og gj<c3><b8>r norsk,petroleumsindustri,renere sammenlignet med de fleste andre produsenter Arbeiderpartiet,petroleum*
doc_6253,280,280,merknader at verden fortsatt kommer til <c3><a5> trenge,petroleumsproduksjon,i lang tid fremover De vil bare ikke,petroleum*
doc_6255,350,350,ordet og fremmer hennes forslag om nullutslipp fra,petroleumssektoren,innen Men jeg er stygt redd for at,petroleum*
doc_6258,244,244,ikke en type myndighetsstyrt plan om nullutslipp fra,petroleumssektoren,som representantene tar til orde for vil fungere,petroleum*
doc_6258,298,298,b<c3><a5>de kan bidra til <c3><a5> redusere utslippene fra,petroleumsvirksomheten,og de kan tas i bruk og skape,petroleum*
doc_6258,372,372,overbevist om at vi vil lykkes og at,petroleumsn<c3><a6>ringen,fortsatt vil v<c3><a6>re en b<c3><a6>rebjelke i den norske,petroleum*
doc_6269,96,96,som vi p<c3><a5> grunn av v<c3><a5>r kompetanse fra,petroleumsn<c3><a6>ring,skipsfart verftsindustri og fornybar energi har store muligheter,petroleum*
doc_6269,277,277,punkter arealbruk kostnader innovasjonskjeden st<c3><b8>tteordninger regelverk energil<c3><b8>sninger for,petroleumsvirksomhet,og <c3><a5>pning av omr<c3><a5>der etter havenergiloven inklusive unntak,petroleum*
doc_6269,289,289,omr<c3><a5>der etter havenergiloven inklusive unntak for forsyning til,petroleumsvirksomhet,S<c3><a5> til noen av de andre forslagene som,petroleum*
doc_6270,120,120,vi gjorde da vi klarte <c3><a5> bygge opp,petroleumsn<c3><a6>ringen,og senere havbruk Det som kjennetegner de andre,petroleum*
doc_6270,340,340,og vi ber derfor regjeringen vurdere om dagens,petroleumsskatteregime,ogs<c3><a5> kan gjelde for flytende havvind Vi mangler,petroleum*
doc_6272,461,461,skal v<c3><a6>re omfattet av et tilsvarende skatteregelverk som,petroleumsn<c3><a6>ringen,gjennom skattelovgivningen,petroleum*
doc_6282,137,137,<c3><a5> se p<c3><a5> muligheten for <c3><a5> innf<c3><b8>re et,petroleumsskatteregime,knyttet opp mot flytende havvind Vil statsr<c3><a5>den vurdere,petroleum*
doc_6284,7,7,Ruth Grung A Sp<c3><b8>rsm<c3><a5>let gjaldt et,petroleumsskatteregime,for havvind generelt <e2><80><93> om vi kan ha,petroleum*
