docname,from,to,pre,keyword,post,pattern
doc_6797,44,44,mrd kr og den bygger p<c3><a5> en gr<c3><b8>nn,omstilling,som vi har hatt gjennom mange <c3><a5>r med,omstilling*
doc_6809,11,11,Kaski SV Aller f<c3><b8>rst SV vil ha en,omstilling,av <c3><b8>konomien v<c3><a5>r og en nedtrapping av oljen,omstilling*
doc_6812,97,97,slik at med den politikken vi f<c3><b8>rer for,omstilling,til nullutslippsl<c3><b8>sninger <e2><80><93> og ved <c3><a5> regne biogass,omstilling*
doc_6814,11,11,Agdestein H Det er viktig <c3><a5> bruke den,omstillingen,vi st<c3><a5>r oppe i til <c3><a5> underst<c3><b8>tte det,omstilling*
doc_6837,25,25,investeringsselskapet Nysn<c3><b8> enn det regjeringen gj<c3><b8>r Sammen med,omstillingsdyktige,bedrifter og gr<c3><bc>ndere mener vi at Nysn<c3><b8> er,omstilling*
doc_6837,76,76,Venstre skryter av <c3><a5> ville satse p<c3><a5> gr<c3><b8>nn,omstilling,men n<c3><a5>r Venstre kommer til forhandlingsbordet ender det,omstilling*
doc_6847,2418,2418,b<c3><b8>r vidaref<c3><b8>rast Oljepris og konjunktursvingingar covid-19-pandemien og andre,omstillingar,og endringar i n<c3><a6>ringa kan likevel p<c3><a5>verke dagens,omstilling*
doc_6847,3486,3486,halde i gang arbeidet med forsking innovasjon og,omstilling,trass i det <c3><b8>konomiske tilbakeslaget som har f<c3><b8>lgt,omstilling*
doc_6847,6218,6218,digitale l<c3><b8>ysingar Helse og omsorgssektoren har vist stor,omstillingsevne,Blant anna utgjorde e-konsultasjonar hos fastlegar n<c3><a6>rare pst,omstilling*
doc_6847,7898,7898,klimam<c3><a5>let 2021<e2><80><93>2030 Regjeringa har lagt fram ein gr<c3><b8>n,omstillingspakke,p<c3><a5> mrd kr til bl.a teknologiutvikling forsking gr<c3><b8>n,omstilling*
doc_6849,152,152,Da m<c3><a5> vi utvikle oss og gj<c3><b8>re n<c3><b8>dvendige,omstillinger,Blir vi st<c3><a5>ende er det lett <c3><a5> stivne,omstilling*
doc_6849,1036,1036,at Senterpartiet vil reversere mye av den n<c3><b8>dvendige,omstillingen,som har skjedd de siste <c3><a5>rene Senterpartiet skaper,omstilling*
doc_6849,1248,1248,fortsette <c3><a5> kutte utslippene Ja vi m<c3><a5> fortsette,omstillingen,av Norge slik at folk kan leve gode,omstilling*
doc_6851,460,460,Regjeringen har fortsatt ikke en plan for den,omstillingen,vi skal igjennom eller for hvordan vi skal,omstilling*
doc_6854,37,37,vi m<c3><a5> fortsette en permanent og helt n<c3><b8>dvendig,omstilling,av samfunnet <e2><80><93> en gr<c3><b8>nn omstilling Alle som,omstilling*
doc_6854,43,43,helt n<c3><b8>dvendig omstilling av samfunnet <e2><80><93> en gr<c3><b8>nn,omstilling,Alle som orker <c3><a5> ta det inn over,omstilling*
doc_6856,68,68,I tiden framover m<c3><a5> vi fortsette den n<c3><b8>dvendige,omstillingen,av norsk <c3><b8>konomi samtidig som vi m<c3><a5> h<c3><a5>ndtere,omstilling*
doc_6857,327,327,SV g<c3><a5>r til val p<c3><a5> ein plan for,omstilling,av norsk <c3><b8>konomi og ei n<c3><a6>ring som kuttar,omstilling*
doc_6857,560,560,det heile til <c3><a5> sj<c3><a5> ein plan for,omstilling,av norsk <c3><b8>konomi fr<c3><a5> regjeringa etter <c3><a5>tte <c3><a5>r,omstilling*
doc_6860,720,720,som vi legger til rette for en gr<c3><b8>nn,omstilling,Norske bedrifter er helt avgj<c3><b8>rende for at vi,omstilling*
doc_6862,547,547,mer og inkludere flere og arbeidet med gr<c3><b8>nn,omstilling,og kutt i klimagassutslippene er sv<c3><a6>rt viktig i,omstilling*
doc_6862,591,591,utslipp Som del av en milliardpakke til gr<c3><b8>nn,omstilling,bevilget vi mill kr for <c3><a5> bygge opp,omstilling*
doc_6864,51,51,men ogs<c3><a5> mange nye jobber m<c3><a5> skapes og,omstilling,skje i et n<c3><a6>ringsliv som i veldig stor,omstilling*
doc_6864,372,372,ikke viser tegn til <c3><a5> bygge verkt<c3><b8>y for,omstillingskraft,og eksportsatsing Det er feilsl<c3><a5>tt n<c3><a6>ringspolitikk I en,omstilling*
doc_6865,380,380,lommebok Smitteutbruddet forsterker behovet som n<c3><a6>ringslivet har for,omstilling,og som folk har for <c3><b8>kt kompetanse Men,omstilling*
doc_6871,638,638,vil v<c3><a6>re avgj<c3><b8>rende for om vi lykkes med,omstilling,og <c3><b8>kt verdiskaping i <c3><a5>rene som kommer er,omstilling*
doc_6874,142,142,vil dreie seg om <c3><a5> f<c3><a5> farten p<c3><a5>,omstillingen,opp slik at den treffer i forhold til,omstilling*
doc_6874,223,223,om ikke vi f<c3><a5>r fart p<c3><a5> v<c3><a5>r egen,omstilling,utsetter vi Norge og norsk n<c3><a6>ringsliv for en,omstilling*
doc_6874,409,409,inspirere og sette retning p<c3><a5> en helt n<c3><b8>dvendig,omstilling,Det krever at vi bygger opp hydrogen at,omstilling*
doc_6877,49,49,har p<c3><a5> mange m<c3><a5>ter v<c3><a6>rt en test for,omstillingsevnen,til oss nordmenn og jeg synes vi har,omstilling*
doc_6877,398,398,Erna som Kjell Ingolf som Tina som Sveinung,Omstillingen,til et gr<c3><b8>nnere Norge p<c3><a5>g<c3><a5>r for fullt Utslippene,omstilling*
doc_6878,330,330,et riktig skritt i retning av en gr<c3><b8>nn,omstilling,av industrien Jeg h<c3><a5>per og tror at ogs<c3><a5>,omstilling*
doc_6878,488,488,om internasjonal solidaritet Det snakkes ofte om at,omstilling,til lavutslippssamfunnet m<c3><a5> v<c3><a6>re rettferdig Som en av,omstilling*
doc_6879,93,93,ville blitt utan ein jobb <c3><a5> g<c3><a5> til,Omstillinga,er n<c3><b8>ydd til <c3><a5> skje utan <c3><a5> true,omstilling*
doc_6882,202,202,skal n<c3><a5>s N<c3><a5> skal vi gj<c3><b8>re en storstilt,omstilling,av samfunnet og industrien v<c3><a5>r For <c3><a5> f<c3><a5>,omstilling*
doc_6886,19,19,politikk for <c3><a5> gj<c3><b8>re oss mindre oljeavhengige <c3><b8>ke,omstillingsevnen,og gi norsk <c3><b8>konomi flere ben <c3><a5> st<c3><a5>,omstilling*
doc_6888,100,100,tillit til at vi klarer dette og at,omstillingen,til gr<c3><b8>nne b<c3><a6>rekraftige arbeidsplasser vil gi bedre forutsigbarhet,omstilling*
doc_6890,96,96,for v<c3><a5>r mulighet til <c3><a5> f<c3><a5> en rettferdig,omstilling,for b<c3><a6>rekraftig utvikling av <c3><b8>konomien og velferdsstaten I,omstilling*
doc_6898,239,239,<c3><a9>n ting nemlig markedet og markedsmekanismene For ja,omstillingen,krever en smart og effektiv stat som stiller,omstilling*
doc_6924,35,35,bordet og v<c3><a6>re med p<c3><a5> <c3><a5> bestemme hvordan,omstillingen,skal skje Det som skiller oss fra egentlig,omstilling*
doc_6924,88,88,mener vi har for <c3><a5> f<c3><a5> til denne,omstillingen,Det forplikter staten noe voldsomt til store investeringer,omstilling*
doc_6924,168,168,Det kommer jo an p<c3><a5> hvordan man gj<c3><b8>r,omstillingen,Det mest truende mot de arbeidsplassene er jo,omstilling*
doc_6927,53,53,vil legge det ned over natta Med en,omstilling,som vi ser for oss vil det skje,omstilling*
doc_6929,39,39,<c3><a5> finansiere velferd og som <c3><b8>konomisk muskel i,omstillingsarbeidet,Det mener iallfall Arbeiderpartiet Den store omstillingsevnen til,omstilling*
doc_6929,46,46,i omstillingsarbeidet Det mener iallfall Arbeiderpartiet Den store,omstillingsevnen,til norsk industri best<c3><a5>r av hverdagsinnovasjon basert p<c3><a5>,omstilling*
doc_6929,138,138,for <c3><a5> finansiere velferd og sikre jobber og,omstilling,og er ikke leverand<c3><b8>rindustrien til olje og gass,omstilling*
doc_6934,13,13,Representanten sier at SV g<c3><a5>r til valg p<c3><a5>,omstilling,men et b<c3><a6>rekraftig samfunn forutsetter jo at vi,omstilling*
doc_6935,205,205,er redd for at vi g<c3><a5>r fra gr<c3><b8>nn,omstilling,til r<c3><b8>d omstilling hvor dette bare blir dyrere,omstilling*
doc_6935,208,208,at vi g<c3><a5>r fra gr<c3><b8>nn omstilling til r<c3><b8>d,omstilling,hvor dette bare blir dyrere,omstilling*
doc_6953,64,64,h<c3><b8>greregjering som har sete i sju <c3><a5>r med,omstilling,som det viktigaste uttalte prosjektet sitt er det,omstilling*
doc_6953,200,200,den manglande evna til <c3><a5> prioritere verdiskaping og,omstilling,i faktisk politikk ikkje berre retorikk har spelt,omstilling*
doc_6956,372,372,bekymring er et Arbeiderparti som vegrer seg for,omstilling,som vil skattlegge n<c3><a6>ringslivet mer som vil samarbeide,omstilling*
doc_6957,48,48,naturkrisa Jeg skal si litt om klima og,omstilling,i dette innlegget I opplevde rederibyen og handelsbyen,omstilling*
doc_6957,249,249,m<c3><a5> vi ta signalene tenke framover og tenke,omstilling,<e2><80><93> som da seilskutene ble avleggs som da,omstilling*
doc_6965,328,328,de ulike delene av landet <c3><b8>ker En slik,omstilling,som vi n<c3><a5> st<c3><a5>r overfor som er mer,omstilling*
doc_6965,342,342,som er mer en styrt revolusjon enn en,omstilling,forutsetter stor tilslutning Da m<c3><a5> folk oppleve trygghet,omstilling*
doc_6967,90,90,ansette flere og klare seg gjennom den gr<c3><b8>nne,omstillingen,vi st<c3><a5>r midt i Erfaringene vi har gjort,omstilling*
doc_6968,195,195,for framtidige generasjoner Jeg snakker om en b<c3><a6>rekraftig,omstilling,i store deler av arbeidslivet et arbeid v<c3><a5>r,omstilling*
doc_6968,222,222,internasjonalt for de satsinger og prioriteringer vi gj<c3><b8>r,Omstillingen,av norsk industri er godt i gang Vi,omstilling*
doc_6968,400,400,solid arbeidsplass Det er jo nettopp dette gr<c3><b8>nn,omstilling,handler om <c3><a5> ta vare p<c3><a5> folks arbeid,omstilling*
doc_6972,491,491,s<c3><a5> folk kan v<c3><a6>re sikre p<c3><a5> at gr<c3><b8>nn,omstilling,ikke betyr ledighet men betyr det motsatte Da,omstilling*
doc_6987,495,495,sm<c3><a5> forskjeller er viktig for <c3><a5> lykkes med,omstilling,Store forskjeller er gift for omstilling Derfor blir,omstilling*
doc_6987,501,501,lykkes med omstilling Store forskjeller er gift for,omstilling,Derfor blir det interessante saker og jeg tror,omstilling*
doc_6993,327,327,vi i For <c3><a5> trygge jobbene og fremme,omstilling,har vi investert mer i kunnskap i forskning,omstilling*
doc_6993,883,883,uten <c3><a5> svekke innovasjonskraften og uten <c3><a5> <c3><b8>delegge,omstillingsevnen,Det er en krevende balansegang Bedrifter g<c3><a5>r konkurs,omstilling*
doc_6993,1284,1284,p<c3><a5> forskning og utvikling skaper regjeringen grobunn for,omstilling,og vekst I <c3><b8>ker vi FoU-bevilgningene med mer,omstilling*
doc_7001,41,41,m<c3><a5> gjennom en permanent og helt n<c3><b8>dvendig gr<c3><b8>nn,omstilling,av samfunnet Likevel hadde jeg h<c3><b8>ye forventninger til,omstilling*
doc_7002,14,14,er enig med representanten Bastholm i at gr<c3><b8>nn,omstilling,er viktig b<c3><a5>de som et tiltak for at,omstilling*
doc_7002,58,58,i juni var nettopp gr<c3><b8>nn fremtid <e2><80><93> gr<c3><b8>nn,omstilling,<e2><80><93> et av de viktige m<c3><a5>lene Vi har,omstilling*
doc_7006,477,477,land har brukt krisepakkene til <c3><a5> fremme gr<c3><b8>nn,omstilling,er det p<c3><a5>fallende hvordan flertallet i Stortinget har,omstilling*
doc_7008,129,129,nye normalsituasjonen og at man skal starte med,omstilling,Jeg lurer p<c3><a5> hva regjeringen mener at n<c3><a6>ringslivet,omstilling*
doc_7008,148,148,skal omstille seg til Det blir nok en,omstilling,til enda mer ledighet og utenforskap Alternativene p<c3><a5>,omstilling*
doc_7008,321,321,veggen <c2><bb> Slik er det med den s<c3><a5>kalte,omstillingen,Hvis folk skal ha arbeid m<c3><a5> vi b<c3><a5>de,omstilling*
doc_7009,243,243,derfor bra at regjeringen forlenger lavere moms og,omstillingsordningen,men spesielt viktig er det at vi lager,omstilling*
doc_7034,347,347,Norden sier at vi skal fremme en gr<c3><b8>nn,omstilling,av samfunnene og bidra til karbonn<c3><b8>ytralitet og b<c3><a6>rekraftig,omstilling*
doc_7035,288,288,Norden m<c3><a5> g<c3><a5> foran i Europa Det kreves,omstilling,og innsats for en b<c3><a6>rekraftig sirkul<c3><a6>r og biobasert,omstilling*
doc_7035,298,298,innsats for en b<c3><a6>rekraftig sirkul<c3><a6>r og biobasert <c3><b8>konomi,Omstillingen,m<c3><a5> bygges p<c3><a5> forskning og st<c3><b8>ttes opp av,omstilling*
doc_7037,152,152,nordiske landene som leder an i den gr<c3><b8>nne,omstillingen,i EU Vi er det gr<c3><b8>nne hj<c3><b8>rnet av,omstilling*
doc_7039,230,230,og milj<c3><b8> og ta del i den gr<c3><b8>nne,omstillingen,i Europa Dette m<c3><a5>let har ikke blitt mindre,omstilling*
doc_7049,13,13,<c2><ab> Norsk skogn<c3><a6>ring og treindustri er avgj<c3><b8>rende for,omstilling,til et mer fornybart samfunn Det er avgj<c3><b8>rende,omstilling*
doc_7050,119,119,medvirke til er <c3><a5> legge til rette for,omstilling,og <c3><a5> gi gode og generelle rammevilk<c3><a5>r for,omstilling*
doc_7050,158,158,blant regjeringens viktigste verkt<c3><b8>y for <c3><a5> fremme gr<c3><b8>nn,omstilling,og innovasjon Gjennom disse akt<c3><b8>rene tilbyr staten en,omstilling*
doc_7050,232,232,styrket de n<c3><a6>ringsrettede virkemidlene p<c3><a5> innovasjon og gr<c3><b8>nn,omstilling,I forslaget til statsbudsjett for foresl<c3><a5>r regjeringen <c3><a5>,omstilling*
doc_7050,298,298,alvor n<c3><a5>r det gjelder <c3><a5> bidra til gr<c3><b8>nn,omstilling,P<c3><a5> den m<c3><a5>ten legger vi ogs<c3><a5> til rette,omstilling*
doc_7051,169,169,medvirke til er <c3><a5> legge til rette for,omstilling,og gi gode generelle rammevilk<c3><a5>r for verdiskaping Regjeringen,omstilling*
doc_7051,203,203,styrket de n<c3><a6>ringsrettede virkemidlene for innovasjon og gr<c3><b8>nn,omstilling,Vi har styrket Enova Innovasjon Norge og Forskningsr<c3><a5>det,omstilling*
doc_7051,218,218,og Forskningsr<c3><a5>det som har ordninger som fremmer gr<c3><b8>nn,omstilling,og innovasjon Det er ogs<c3><a5> etablert nye ordninger,omstilling*
doc_7051,311,311,det n<c3><a6>ringsrettede virkemiddelapparatet viser og gir muligheter til,omstilling,til b<c3><a6>rekraft og til verdiskaping og l<c3><b8>nnsomme arbeidsplasser,omstilling*
doc_7052,215,215,Samtidig har vi satt av mill kr til,omstilling,og bedriftsutvikling i reiselivet Innovasjon Norge melder om,omstilling*
doc_7053,24,24,og virkemidler som samlet bidrar til en gr<c3><b8>nn,omstilling,Det er ogs<c3><a5> bra for hele bredden av,omstilling*
doc_7053,179,179,styrket de n<c3><a6>ringsrettete virkemidlene for innovasjon og gr<c3><b8>nn,omstilling,kraftig I forslaget til statsbudsjett for foresl<c3><a5>r regjeringen,omstilling*
doc_7053,284,284,Vi har ordninger som bidrar til en gr<c3><b8>nn,omstilling,og det er ogs<c3><a5> viktig for treforedlingsindustrien og,omstilling*
doc_7084,336,336,kan f<c3><a5> mulighet til <c3><a5> gj<c3><b8>re den n<c3><b8>dvendige,omstillingen,fra de tradisjonelle bilene over til nullutslippskj<c3><b8>ret<c3><b8>y Det,omstilling*
doc_7106,101,101,landsm<c3><b8>tetale i h<c3><b8>st Der pekte hun p<c3><a5> selskapets,omstillingsevne,istedenfor <c3><a5> legge b<c3><a5>tene til kai Til tross,omstilling*
doc_7107,146,146,har en ordning som handler om utvikling og,omstilling,som ogs<c3><a5> bedrifter som Brim kan s<c3><b8>ke p<c3><a5>,omstilling*
doc_7114,1580,1580,og modeller som EU definerer i den gr<c3><b8>nne,omstillingen,i bred forstand Mange av ambisjonene skal omsettes,omstilling*
doc_7114,1667,1667,land har betydelige ambisjoner n<c3><a5>r det gjelder gr<c3><b8>nn,omstilling,og digitalisering og i den sammenheng har norske,omstilling*
doc_7115,38,38,framtida vert det lagt opp til ei gjennomgripande,omstilling,av <c3><b8>konomien Strategien femnar n<c3><a6>r sagt alle sektorar,omstilling*
doc_7115,86,86,til for <c3><a5> auke takta i den gr<c3><b8>ne,omstillinga,i Europa Europas gr<c3><b8>ne giv vil omfatte Noreg,omstilling*
doc_7115,167,167,vil gje viktige impulsar til Noreg og v<c3><a5>r,omstilling,og gje moglegheiter for <c3><a5> styrkje v<c3><a5>r eiga,omstilling*
doc_7115,231,231,gr<c3><b8>ne giv er <c3><a5> byggje eiga konkurransekraft gjennom,omstilling,Regjeringas systematiske satsing p<c3><a5> gr<c3><b8>n skipsfart er eitt,omstilling*
doc_7115,301,301,<c3><b2>g med produkt som er viktige for gr<c3><b8>n,omstilling,som silisium og aluminium Vi bidrar med kjemikalium,omstilling*
doc_7115,336,336,Der er vi med og fremjar kunnskapsbasert gr<c3><b8>n,omstilling,i ein europeisk samanheng Noreg er <e2><80><93> og,omstilling*
doc_7115,444,444,som ogs<c3><a5> vektlegg jobbskaping og ei sosialt rettferdig,omstilling,Europaparlamentet har vore p<c3><a5>drivar for berekraft og auka,omstilling*
doc_7115,984,984,nye verkemiddel i bruk for <c3><a5> fremje gr<c3><b8>n,omstilling,Det eine gjeld berekraftig finansiering som Noreg vil,omstilling*
doc_7115,1262,1262,berekraftsm<c3><a5>l Sirkul<c3><a6>r <c3><b8>konomi st<c3><a5>r i kjernen av EUs,omstilling,mot eit kliman<c3><b8>ytralt samfunn Det er lagt fram,omstilling*
doc_7115,1710,1710,Strategien skal bidra til EUs gr<c3><b8>ne og digitale,omstilling,og til utviklinga av ein konkurransedyktig og berekraftig,omstilling*
doc_7115,2014,2014,naturressursgrunnlaget til ein sentral del av den gr<c3><b8>ne,omstillinga,Kommisjonen har lagt fram ein biodiversitetsstrategi mot og,omstilling*
doc_7135,334,334,<c3><a5>rene til <c3><a5> komme ordentlig i gang med,omstillingen,i Norge Ellers kommer vi til <c3><a5> komme,omstilling*
doc_7139,98,98,EUs gr<c3><b8>ne giv vil gje impulsar til v<c3><a5>r,omstilling,og gje moglegheiter for <c3><a5> styrkje v<c3><a5>r eiga,omstilling*
doc_7139,231,231,arbeid med sirkul<c3><a6>r<c3><b8>konomi som st<c3><a5>r i kjernen av,omstillinga,mot eit kliman<c3><b8>ytralt samfunn Vi vil bidra til,omstilling*
doc_7139,519,519,og kjem ogs<c3><a5> norske industribedrifter og den norske,omstillinga,til gode I Horisont Europa som er eit,omstilling*
doc_7142,26,26,gode redegj<c3><b8>relser For <c3><a5> lykkes med den gr<c3><b8>nne,omstillingen,m<c3><a5> vi samarbeide med Europa og verden Kampen,omstilling*
doc_7142,350,350,v<c3><a6>re et samarbeid mellom n<c3><a6>ringsliv og myndigheter for,omstilling,og for <c3><a5> f<c3><a5> utslippene ned Denne regjeringen,omstilling*
doc_7147,46,46,posisjon i EU som eit f<c3><b8>regangsland for den,omstillinga,me no er midt oppi Europas gr<c3><b8>ne giv,omstilling*
doc_7147,275,275,byggja morgondagens arbeidsplassar p<c3><a5> Me byggjer konkurransekraft gjennom,omstilling,Regjeringa er oppteken av <c3><a5> kombinera klima og,omstilling*
doc_7149,49,49,g<c3><a5>r foran og de leder an i en,omstilling,som er helt n<c3><b8>dvendig b<c3><a5>de i Norge i,omstilling*
doc_7170,185,185,godt i den globale konkurransen Det er en,omstilling,n<c3><a6>ringen selv har b<c3><a5>ret kostnadene for og en,omstilling*
doc_7170,194,194,n<c3><a6>ringen selv har b<c3><a5>ret kostnadene for og en,omstilling,som har v<c3><a6>rt n<c3><b8>dvendig for <c3><a5> <c3><b8>ke l<c3><b8>nnsomheten,omstilling*
doc_7191,140,140,hele landet Vi st<c3><a5>r alts<c3><a5> overfor en stor,omstilling,av n<c3><a6>ringslivet <e2><80><93> fra det fossile til det,omstilling*
doc_7191,435,435,sp<c3><b8>rretimen for et par uker siden <c3><a5> overlate,omstillingen,av norsk industri til markedet og virksomhetene selv,omstilling*
doc_7191,466,466,gjennom <c3><a5> bidra med verkt<c3><b8>y for <c3><a5> gjennomf<c3><b8>re,omstilling,og sikre arbeidsplasser og bruk av ressursene Det,omstilling*
doc_7195,22,22,og det er brei politisk semje om at,omstilling,er n<c3><b8>dvendig for <c3><a5> tilpassa samfunnet til <c3><a5>,omstilling*
doc_7195,285,285,distriktsarbeidsplassar Distrikta spelar ei stadig viktigare rolle i,omstillinga,til eit meir klimavenleg n<c3><a6>ringsliv Skal me lykkast,omstilling*
doc_7199,334,334,avgift Vi m<c3><a5> istedenfor s<c3><b8>rge for aktivitet og,omstilling,og bruke statens kraft i en aktiv motkonjunkturpolitikk,omstilling*
doc_7205,133,133,selv fremhevet som en viktig del av den,omstillingen,som ogs<c3><a5> skjer p<c3><a5> norsk sokkel Og elektrifiseringen,omstilling*
doc_7229,267,267,bygge ned silotenkningen for <c3><a5> f<c3><a5> fart p<c3><a5>,omstillingen,Men regjeringen velger <c3><a5> se det atskilt med,omstilling*
doc_7246,17,17,at n<c3><a5>r man er i krisetider og trenger,omstilling,er det kanskje et st<c3><b8>rre behov for <c3><a5>,omstilling*
doc_7303,12,12,Senterpartiet vil gjerne v<c3><a6>re en gr<c3><b8>nn spydspiss i,omstillingen,til sj<c3><b8>s men n<c3><a5>r regjeringa <c3><b8>nsker at utbyggingen,omstilling*
doc_7323,268,268,<c3><a5> omstille seg selv til <c3><a5> bli selvfors<c3><b8>rget,Omstillingsst<c3><b8>naden,skal gis i inntil tre <c3><a5>r med mulighet,omstilling*
doc_7360,370,370,og at Norge taper verdifulle <c3><a5>r med viktig,omstilling,av <c3><b8>konomien og arbeidsmarkedet Det vi foresl<c3><a5>r her,omstilling*
doc_7362,117,117,f<c3><a5>r p<c3><a5> plass ei skikkeleg og reell gr<c3><b8>n,omstilling,Og der taler resultata for seg sj<c3><b8>lv <e2><80><93>,omstilling*
doc_7363,613,613,sterkere tegn til vil bare forsinke en gr<c3><b8>nn,omstilling,Vi m<c3><a5> aktivt bruke de virkemidler vi har,omstilling*
doc_7365,137,137,i <c3><b8>konomien <c3><85> legge til rette for innovasjon,omstilling,og aktivitet er helt avgj<c3><b8>rende for <c3><a5> sikre,omstilling*
doc_7398,99,99,har verftene p<c3><a5> Nord-Vestlandet v<c3><a6>rt gjennom en t<c3><b8>ff,omstilling,H<c3><b8>y gjeldsgrad og svak likviditet har v<c3><a6>rt en,omstilling*
doc_7414,143,143,Vestlandet Det vil gje bedriftene konkurransekraft i krevjande,omstillingstider,og s<c3><b8>rgja for pendleavstandar vestlendingane berre kunne dr<c3><b8>yma,omstilling*
doc_7423,4274,4274,m<c3><a5> den <c3><b8>konomiske politikken oppmuntre til aktivitet og,omstilling,Det gjelder b<c3><a5>de for bedrifter og for enkeltpersoner,omstilling*
doc_7423,4345,4345,tid vil det kunne svekke vekst arbeidsplasser og,omstilling,p<c3><a5> sikt Det handler ikke prim<c3><a6>rt om <c3><a5>,omstilling*
doc_7423,4923,4923,bedrifter Mange reiselivs og serveringsbedrifter fikk st<c3><b8>tte fra,omstillingsordningen,for reiselivet i fjor S<c3><b8>knadsfristen for andre runde,omstilling*
doc_7423,4933,4933,reiselivet i fjor S<c3><b8>knadsfristen for andre runde av,omstillingsordningen,gikk ut januar og ordningen er n<c3><a5> utvidet,omstilling*
doc_7423,4950,4950,til ogs<c3><a5> <c3><a5> gjelde eventbransjen Regjeringen vil forsterke,omstillingsordningen,for reiselivet ytterligere og det vil komme en,omstilling*
doc_7423,5282,5282,og av at vi har stimulert til utdanning,omstilling,og kompetansep<c3><a5>fyll Om det skulle v<c3><a6>re behov for,omstilling*
doc_7426,583,583,var at vi skulle gjen<c3><a5>pne samfunnet gjennom gr<c3><b8>nn,omstilling,Jeg synes kanskje det er en litt enkel,omstilling*
doc_7426,599,599,enkel analyse for p<c3><a5> veien til den gr<c3><b8>nne,omstillingen,som kommer til <c3><a5> ta lang tid kommer,omstilling*
doc_7426,660,660,med de langsiktige utfordringene knyttet til den gr<c3><b8>nne,omstillingen,Jeg vil be om at statsministeren utdyper dette,omstilling*
doc_7429,80,80,ned oljepengebruken og det andre har v<c3><a6>rt gr<c3><b8>nn,omstilling,N<c3><a5> vil jeg gi statsministeren en anledning til,omstilling*
doc_7429,111,111,samfunnet handler om veldig mye mer enn gr<c3><b8>nn,omstilling,og <c3><a5> ta oljepengebruken ned Det handler om,omstilling*
doc_7431,8,8,Kari Elisabeth Kaski SV Statsr<c3><a5>den sa at,omstilling,og innovasjon skal v<c3><a6>re f<c3><b8>rende i de krisetiltakene,omstilling*
doc_7431,34,34,enig i men samtidig m<c3><a5> man konstatere at,omstillingsmidlene,p<c3><a5> klimasiden p<c3><a5> det gr<c3><b8>nne har v<c3><a6>rt for,omstilling*
doc_7431,78,78,tiltak for <c3><a5> kutte klimagassutslipp og f<c3><a5> til,omstilling,Her i Norge har det v<c3><a6>rt langt mindre,omstilling*
doc_7431,128,128,Mitt sp<c3><b8>rsm<c3><a5>l er Er klimakrav og forventninger til,omstilling,i flyselskapene en del av det arbeidet s<c3><a5>nn,omstilling*
doc_7447,156,156,alle virkemidlene som faktisk bidrar til den gr<c3><b8>nne,omstillingen,i kvotepliktig sektor Derfor har vi ambisi<c3><b8>se planer,omstilling*
doc_7459,186,186,<c3><a5> tenke p<c3><a5> hvis man <c3><b8>nsker en gr<c3><b8>nn,omstilling,og hvis ens m<c3><a5>t ikke er <c3><a5> stanse,omstilling*
doc_7459,216,216,<c3><a5> l<c3><b8>se klimaproblemet p<c3><a5> og ha en gr<c3><b8>nn,omstilling,samtidig Langskip er det f<c3><b8>rste prosjektet i sitt,omstilling*
doc_7511,396,396,avgjerande for at vi skal lykkast med gr<c3><b8>n,omstilling,Fr<c3><a5> fleire hald er det <c3><b2>g vist til,omstilling*
doc_7514,421,421,sektor N<c3><a5>r me f<c3><a5>r fart p<c3><a5> den digitale,omstillinga,ved bruk av digitale velferdstenester vil det verta,omstilling*
doc_7535,253,253,system Vi ber regjeringen utrede <c3><a5> innf<c3><b8>re en,omstillingsavgift,p<c3><a5> produksjonen av petroleum for <c3><a5> fremme klimaomstilling,omstilling*
doc_7535,392,392,vi kan f<c3><a5> fortgang i en n<c3><b8>dvendig gr<c3><b8>nn,omstilling,av norsk <c3><b8>konomi og industri,omstilling*
doc_7539,29,29,til olje og gass og stimulere til en,omstilling,Klimaendringene og den n<c3><b8>dvendige omstillingen som verden m<c3><a5>,omstilling*
doc_7539,34,34,stimulere til en omstilling Klimaendringene og den n<c3><b8>dvendige,omstillingen,som verden m<c3><a5> gjennom vil f<c3><a5> stor betydning,omstilling*
doc_7539,227,227,er det n<c3><b8>dvendig med en gradvis og planlagt,omstilling,av norsk <c3><b8>konomi Omstillingen er n<c3><b8>dvendig av hensyn,omstilling*
doc_7539,231,231,en gradvis og planlagt omstilling av norsk <c3><b8>konomi,Omstillingen,er n<c3><b8>dvendig av hensyn til at Norge trenger,omstilling*
doc_7539,307,307,I dag finnes det ingen plan for denne,omstillingen,Derfor m<c3><a5> vi sammen med n<c3><a6>ringslivsorganisasjonene og fagbevegelsen,omstilling*
doc_7539,337,337,gassarbeidere M<c3><a5>let m<c3><a5> v<c3><a6>re <c3><a5> sikre en s<c3><b8>ml<c3><b8>s,omstilling,til jobber innenfor fornybar energi De som lever,omstilling*
doc_7544,61,61,f<c3><b8>rer p<c3><a5> omr<c3><a5>det for olje gass klima og,omstilling,Som representanten Aukrust meget tydelig sa er vi,omstilling*
doc_7549,63,63,viktigste virkemidlet vi har for <c3><a5> utl<c3><b8>se den,omstillingen,er bl.a CO avgiften S<c3><a5> er det heller,omstilling*
