docname,from,to,pre,keyword,post,pattern
doc_879,94,94,Norge og tilpasse seg stadig sterkere konkurranse fra,fornybare,alternativer til olje og gass Vi ser innovasjonsevne,fornybar*
doc_915,33,33,situasjon der vi <c3><b8>nsker <c3><a5> f<c3><a5> utbygd mer,fornybar,kraft er <c3><a5>pne for at man f<c3><a5>r kapital,fornybar*
doc_915,151,151,at vi n<c3><a5> har en st<c3><b8>rre utbygging p<c3><a5>,fornybarsiden,b<c3><a5>de vind og vann enn vi har hatt,fornybar*
doc_918,40,40,om fakta og kunnskap b<c3><a5>de n<c3><a5>r det gjelder,fornybar,og spesielt n<c3><a5>r det gjelder norsk olje og,fornybar*
doc_921,106,106,for flytende havvind og andre former for havbasert,fornybar,teknologi <c2><bb> Det eneste som st<c3><a5>r i denne,fornybar*
doc_922,12,12,Regjeringen og min forgjenger har jobbet med det,fornybare,gjennom hele denne regjeringsperioden og det kommer jeg,fornybar*
doc_923,45,45,at vi skj<c3><b8>tter v<c3><a5>rt hav med tanke p<c3><a5>,fornybare,ressurser fisk og andre marine ressurser alts<c3><a5> det,fornybar*
doc_934,246,246,politikk for b<c3><a6>rekraftig effektiv og l<c3><b8>nnsom utnyttelse av,fornybare,biologiske ressurser Forslagsstilleren ber ogs<c3><a5> om at det,fornybar*
doc_934,404,404,ogs<c3><a5> gitt innspill i EUs h<c3><b8>ring om revidert,fornybardirektiv,Videre har Norge lagt seg p<c3><a5> en streng,fornybar*
doc_938,720,720,sier her Og det EU sier i sitt,fornybardirektiv,punkt er f<c3><b8>lgende <c2><ab> Biofuel production should be,fornybar*
doc_938,830,830,de g<c3><a5>r inn i m<c3><a5>let for <c3><a5> n<c3><a5>,fornybardirektivet,Hvorfor i all verden skal ikke vi s<c3><b8>rge,fornybar*
doc_941,115,115,form<c3><a5>let med det direktivet vi snakker om nemlig,fornybardirektivet,Jeg kan ikke forst<c3><a5> noe annet enn at,fornybar*
doc_941,150,150,v<c3><a6>re interessert i skal telles med opp mot,fornybardirektivet,Jeg mener at det m<c3><a5> v<c3><a6>re mulig juridisk,fornybar*
doc_951,110,110,klimakommiss<c3><a6>ren og i forbindelse med h<c3><b8>ringen om revidert,fornybardirektiv,I tillegg har vi ogs<c3><a5> lagt oss p<c3><a5>,fornybar*
doc_958,237,237,gang Kostnadene ved batteriteknologi kostnadene ved bygging av,fornybar-energi-produksjon,telekommunikasjonsl<c3><b8>sninger radarer sensorer og detektorer <e2><80><93> alt dette,fornybar*
doc_974,56,56,veitransporten er forpliktelser vi har etter E<c3><98>S-retten gjennom,fornybardirektivet,og drivstoffkvalitetsdirektivet Norge ligger an til <c3><a5> overoppfylle,fornybar*
doc_988,32,32,gjelder innsatsen gjennom Enova det gjelder etableringen av,Fornybar,som vi arbeider med det gjelder ordninger som,fornybar*
doc_1028,13,13,internasjonale energibyr<c3><a5>et IEA og Det internasjonale byr<c3><a5>et for,fornybar,energi IRENA har nettopp lagt fram en rapport,fornybar*
doc_1028,88,88,betydelige <c3><b8>konomiske fordelene ved en rask overgang til,fornybare,n<c3><a6>ringer samtidig som de understreker det veldig store,fornybar*
doc_1028,102,102,det veldig store behovet for internasjonale investeringer i,fornybar,energi I denne situasjonen gj<c3><b8>r regjeringen i Norge,fornybar*
doc_1028,165,165,Det internasjonale energibyr<c3><a5>et og Det internasjonale byr<c3><a5>et for,fornybar,energi anbefaler Mener statsministeren at disse to byr<c3><a5>ene,fornybar*
doc_1029,213,213,viktig del av forsyningssikkerheten til st<c3><b8>tte for ikke-regulerbare,fornybare,energikilder som vind og sol N<c3><a5>r det gjelder,fornybar*
doc_1041,15,15,en spesiell situasjon fordi vi har tiln<c3><a6>rmet pst,fornybar,energi Vi vet at verden vil ettersp<c3><b8>rre mer,fornybar*
doc_1041,24,24,energi Vi vet at verden vil ettersp<c3><b8>rre mer,fornybar,energi i tiden framover Norge kan produsere ny,fornybar*
doc_1041,33,33,energi i tiden framover Norge kan produsere ny,fornybar,energi i st<c3><b8>rre grad enn det vi gj<c3><b8>r,fornybar*
doc_1041,71,71,jeg ser det for <c3><a5> <c3><b8>ke produksjonen av,fornybar,energi i Norge er <c3><a5> reinvestere i eksisterende,fornybar*
doc_1042,85,85,p<c3><a5> pris <e2><80><93> fremover Hvis vi skal eksportere,fornybar,energi m<c3><a5> vi bygge flere kabler og det,fornybar*
doc_1047,16,16,vil v<c3><a6>re avhengig av en stor satsing p<c3><a5>,fornybar,energi der Norge f<c3><b8>lger programmene og der vi,fornybar*
doc_1056,159,159,i oml<c3><b8>p og hvor stor andel fossil plast,fornybar,plast og forholdstallet for resirkulering mv er i,fornybar*
doc_1079,31,31,forbud mot fossil oljefyring Overgangen fra oljefyring til,fornybar,oppvarming er et samfunns<c3><b8>konomisk godt klimatiltak med god,fornybar*
doc_1079,300,300,M<c3><a5>let m<c3><a5> v<c3><a6>re at oppvarming baserer seg p<c3><a5>,fornybar,og ikke fossil energi N<c3><a5>r oljefyringen n<c3><a5> skal,fornybar*
doc_1079,317,317,skiftes ut er det viktig at det er,fornybare,l<c3><b8>sninger og ikke naturgass som tas i bruk,fornybar*
doc_1079,347,347,st<c3><b8>tte fra Enova til investering og installasjon av,fornybare,oppvarmingsl<c3><b8>sninger Jeg kan ellers minne om at Byggteknisk,fornybar*
doc_1097,60,60,virkemidler for <c3><a5> bidra til at det blir,fornybare,l<c3><b8>sninger som tas i bruk og ikke naturgass,fornybar*
doc_1098,121,121,st<c3><b8>tte hvis man velger <c3><a5> g<c3><a5> direkte til,fornybar,men ikke bestemmer seg for om vi ogs<c3><a5>,fornybar*
doc_1149,2857,2857,i lang tid framover og vi leverer ogs<c3><a5>,fornybar,energi til alle v<c3><a5>re naboland Det er i,fornybar*
doc_1149,2894,2894,energisikkerheten i EU Den kan balansere kraftsystemene n<c3><a5>r,fornybarandelen,<c3><b8>ker I tillegg kan gass bidra til <c3><a5>,fornybar*
doc_1151,161,161,uten at endringene har v<c3><a6>rt skikkelig debattert Innenfor,fornybar,energi har denne regjeringa langt p<c3><a5> vei utradert,fornybar*
doc_1151,178,178,Stoltenberg-regjeringas milliardsatsing Den nylig annonserte s<c3><a5>kalte satsingen p<c3><a5>,fornybar,energi utgj<c3><b8>r bare en br<c3><b8>kdel av niv<c3><a5>et i,fornybar*
doc_1189,345,345,er risikofylt i en verden der prisene p<c3><a5>,fornybar,energi raser der muligheten for elbilens raske innfasing,fornybar*
doc_1201,295,295,jammen er vi en ganske god produsent av,fornybar,energi <e2><80><93> alt dette Hvis vi skal f<c3><a5>,fornybar*
doc_1202,439,439,vil tjene Europa vel det vil rulle ut,fornybar,energi det vil gi billigere energi til folk,fornybar*
doc_1202,494,494,passe godt p<c3><a5> V<c3><a5>r kraftproduksjon er n<c3><a6>r pst,fornybar,mens EUs kraftproduksjon ligger p<c3><a5> i underkant av,fornybar*
doc_1202,504,504,EUs kraftproduksjon ligger p<c3><a5> i underkant av pst,fornybar,og det varierer mellom landene <e2><80><93> fra pst,fornybar*
doc_1202,531,531,som kan v<c3><a6>re fornuftig for <c3><a5> rulle ut,fornybar,energi i Europa kan v<c3><a6>re fryktelig dumt i,fornybar*
doc_1245,780,780,hele tatt er dette sp<c3><b8>rsm<c3><a5>let om eksport av,fornybar,energi gjennom utenlandsforbindelsene et viktig tema som ethvert,fornybar*
doc_1245,830,830,v<c3><a6>rt med <c3><a5> ha en rimelig pris p<c3><a5>,fornybar,energi s<c3><a5> gir en fra seg et fortrinn,fornybar*
doc_1262,381,381,verden snarere tvert imot med betydelige kutt i,fornybarsatsingen,i verden Vi har jobbet hardt for <c3><a5>,fornybar*
doc_1269,60,60,er viktig at politikken stimulerer til bruk av,fornybar,biomasse i tr<c3><a5>d med en lavutslippsutvikling Vi mener,fornybar*
doc_1270,130,130,i eksisterende skog <c2><bb> Det gjelder alts<c3><a5> det,fornybare,karbonet det gr<c3><b8>nne karbonet Sverige har sagt sin,fornybar*
doc_1279,213,213,h<c3><b8>rte ham si at vi skulle stimulere til,fornybare,l<c3><b8>sninger vi skulle ha en balanse og det,fornybar*
doc_1280,122,122,konsekvenser N<c3><a5>r vi har et innslag p<c3><a5> pst,fornybar,energi i v<c3><a5>rt energiforbruk er det himmelh<c3><b8>yt over,fornybar*
doc_1280,306,306,at norsk industri som blir drevet av ren,fornybar,kraft m<c3><a5> betale en pris i kraftprisen sin,fornybar*
doc_1281,55,55,Europa nemlig at vi har veldig h<c3><b8>y andel,fornybar,energi Den fornybare energien ba stortingsflertallet regjeringen komme,fornybar*
doc_1281,58,58,vi har veldig h<c3><b8>y andel fornybar energi Den,fornybare,energien ba stortingsflertallet regjeringen komme tilbake igjen til,fornybar*
doc_1281,83,83,en tydelig plan for hvordan vi kunne bruke,fornybar,energi til <c3><a5> fase ut fossil energi Det,fornybar*
doc_1281,348,348,gassproduksjon Vi vil ikke p<c3><a5>ta oss forpliktelser for,fornybar,energi p<c3><a5> samme linje som EU-land gj<c3><b8>r og,fornybar*
doc_1281,363,363,gj<c3><b8>r og det er fordi vi vet at,fornybar,energi g<c3><a5>r til fortrengning av fossil olje og,fornybar*
doc_1320,66,66,N<c3><a5>r det gjelder Statkraft eller n<c3><a5>r det gjelder,fornybar,energi er det interessante <c3><a5> se hvilke rammebetingelser,fornybar*
doc_1320,81,81,hvilke rammebetingelser det er for <c3><a5> investere i,fornybar,energi i Norge i stedet for <c3><a5> henge,fornybar*
doc_1320,136,136,som er det interessante her n<c3><a5>r det gjelder,fornybar,energi er Det investeres n<c3><a5> ca dobbelt s<c3><a5>,fornybar*
doc_1320,147,147,Det investeres n<c3><a5> ca dobbelt s<c3><a5> mye i,fornybar,energi i Norge som snittet de siste <c3><a5>rene,fornybar*
doc_1320,183,183,Jeg tror at alle som er opptatt av,fornybar,energi b<c3><b8>r v<c3><a6>re glad for en borgerlig politikk,fornybar*
doc_1338,49,49,det ingen tvil om Vi m<c3><a5> bygge opp,fornybar,energi og etter hvert fase ut olje og,fornybar*
doc_1345,70,70,jo da i f<c3><b8>rste rekke av elektrisitet fra,fornybare,kilder Her skiller vi oss i veldig stor,fornybar*
doc_1345,187,187,inne p<c3><a5> kan dette bidra til <c3><a5> frigj<c3><b8>re,fornybar,energi til andre sektorer til industri til transportsektoren,fornybar*
doc_1345,547,547,er rett og slett feil Vi har en,fornybarandel,i v<c3><a5>rt samlede energibruk p<c3><a5> pst alts<c3><a5> godt,fornybar*
doc_1346,105,105,i vinterpakken ligger det ogs<c3><a5> m<c3><a5>l om b<c3><a5>de,fornybar,energi og energieffektivisering om pst reduksjon fram mot,fornybar*
doc_1346,146,146,riktig ogs<c3><a5> <c3><a5> ha krav om energieffektivisering og,fornybarm<c3><a5>l,,fornybar*
doc_1347,22,22,et s<c3><a5>pass s<c3><a6>regent energiregime <e2><80><93> med bortimot pst,fornybar,elektrisitet gjennom vannkraften sin <e2><80><93> er nok <c3><a5>,fornybar*
doc_1348,99,99,TWh fossil energibruk mens det er dr<c3><b8>yt TWh,fornybart,produsert i Norge <e2><80><93> Men la oss legge,fornybar*
doc_1349,35,35,p<c3><a5> Vi har i dag en stor andel,fornybar,i v<c3><a5>r byggsektor Det er veldig lite fossile,fornybar*
doc_1369,313,313,m<c3><a5> visa til at ressursuttaket ikkje er ein,fornybar,ressurs og at ein m<c3><a5> ta s<c3><a6>rskilde omsyn,fornybar*
doc_1372,108,108,i Vi trenger mineraler for <c3><a5> f<c3><a5> <c3><b8>kt,fornybar,energi for <c3><a5> lage batterier til elbiler osv,fornybar*
doc_1395,137,137,str<c3><b8>mveksten deres vil inneholde en langt h<c3><b8>yere andel,fornybar,energi enn tidligere antatt p<c3><a5> bekostning av gass,fornybar*
doc_1395,157,157,p<c3><a5> er hvordan statsministeren tar h<c3><b8>yde for at,fornybarrevolusjonen,kan skje langt fortere enn det regjeringen planlegger,fornybar*
doc_1401,706,706,til havs b<c3><a5>de olje og gass og den,fornybare,S<c3><a5> denne debatten er viktig Jeg gir utenriksministeren,fornybar*
doc_1415,113,113,lenger nord Trump vil bekjempe omleggingen til mer,fornybar,energi og ha nytt liv i kulln<c3><a6>ringen i,fornybar*
doc_1415,129,129,i Norge har regjeringen kuttet st<c3><b8>tten til ny,fornybar,energi og tildelt flere omr<c3><a5>der til olje enn,fornybar*
doc_1436,233,233,p<c3><a5> det norske markedet I forslaget til revidert,fornybardirektiv,som ble presentert november i fjor er det,fornybar*
doc_1454,265,265,etablering i markedet Det er ikke slik at,fornybarsektoren,plutselig er b<c3><a5>de l<c3><b8>nnsom og kommersielt tilpasset markedets,fornybar*
doc_1454,293,293,for <c3><a5> f<c3><a5> frem ny teknologi L<c3><b8>nnsomheten i,fornybarsektoren,kommer og enkelte segment er allerede l<c3><b8>nnsomme fordi,fornybar*
doc_1460,623,623,bruk innen n<c3><a6>ringer som fiskeoppdrett helse transport og,fornybar,energi <c3><98>kt levealder er kanskje det fremste tegnet,fornybar*
doc_1463,126,126,perioden har det v<c3><a6>rt kutt i st<c3><b8>tten til,fornybar,energi selv om mesteparten av energiforbruket i Norge,fornybar*
doc_1463,159,159,vind De har kuttet videref<c3><b8>ring av st<c3><b8>tteordningen til,fornybar,energi uten <c3><a5> f<c3><a5> p<c3><a5> plass nye teknologifremmende,fornybar*
doc_1463,183,183,Stortingets vedtak om en garantiordning for norske bedrifters,fornybarinvesteringer,i utviklingsland De har kuttet i fornybarbistanden til,fornybar*
doc_1463,190,190,bedrifters fornybarinvesteringer i utviklingsland De har kuttet i,fornybarbistanden,til utviklingsland De har latt v<c3><a6>re <c3><a5> legge,fornybar*
doc_1463,212,212,pensjonsfond utland skal kunne investere i utvikling av,fornybar,energi og infrastruktur p<c3><a5> den m<c3><a5>ten som veldig,fornybar*
doc_1463,452,452,ble lovet i samarbeidserkl<c3><a6>ringen <e2><80><93> for <c3><a5> f<c3><a5>,fornybarinvesteringer,i husholdningene Vel det ble omgjort til en,fornybar*
doc_1474,237,237,ogs<c3><a5> muligheter for investeringer i unotert infrastruktur for,fornybar,energi og ogs<c3><a5> i fattige land slik vi,fornybar*
doc_1475,454,454,innanfor det eksisterande milj<c3><b8>mandatet alts<c3><a5> unoterte investeringar i,fornybar,teknologi og infrastruktur for fornybar energi Eg m<c3><a5>,fornybar*
doc_1475,459,459,unoterte investeringar i fornybar teknologi og infrastruktur for,fornybar,energi Eg m<c3><a5> seia at eg ser fram,fornybar*
doc_1475,499,499,og potensial for investeringar i gr<c3><b8>n teknologi og,fornybar,energi Investeringar i fornybar energi vil <c3><b2>g representera,fornybar*
doc_1475,503,503,i gr<c3><b8>n teknologi og fornybar energi Investeringar i,fornybar,energi vil <c3><b2>g representera ei spreiing av risiko,fornybar*
doc_1491,519,519,ble bygd p<c3><a5> <c3><a5>rhundrer med skipsfarts og industrikompetanse,Fornybar,industri vil bygge videre p<c3><a5> det samme Da,fornybar*
doc_1539,242,242,har en sterk vekst innenfor reiseliv fiskeri og,fornybare,ressurser Dette er en god utvikling som vi,fornybar*
doc_1548,58,58,til <c3><b8>kt produksjon av elektrisk energi basert p<c3><a5>,fornybare,kilder i begge landene og det har den,fornybar*
doc_1548,78,78,avtalen er det satt et samlet m<c3><a5>l for,fornybar,elektrisitetsproduksjon i Norge og Sverige p<c3><a5> TWh i,fornybar*
doc_1549,73,73,<c3><a5> g<c3><a5> videre med <c3><a5> satse p<c3><a5> mer,fornybar,energi Der EU har satt et ambisi<c3><b8>st m<c3><a5>l,fornybar*
doc_1549,88,88,ambisi<c3><b8>st m<c3><a5>l om <c3><a5> <c3><b8>ke sin satsing p<c3><a5>,fornybar,energi fram mot fra pst til pst har,fornybar*
doc_1549,113,113,med dette ved <c3><a5> <c3><b8>ke sin satsing p<c3><a5>,fornybar,energi Norge har valgt <c3><a5> g<c3><a5> motsatt vei,fornybar*
doc_1549,129,129,vei ved at man avskaffer st<c3><b8>tte til ny,fornybar,energi og at man har valgt <c3><a5> la,fornybar*
doc_1549,145,145,la v<c3><a6>re sette noen tydelige m<c3><a5>l for ny,fornybar,energi Dette skjer alts<c3><a5> i en tid der,fornybar*
doc_1549,188,188,n<c3><b8>dt til <c3><a5> erstatte den fossile energibruken med,fornybar,energi eller fjerne den gjennom energieffektivisering Da er,fornybar*
doc_1549,213,213,diskuterte sist gang vi var her og diskuterte,fornybar,energi og energieffektivisering nemlig at vi har dr<c3><b8>yt,fornybar*
doc_1549,247,247,hva vi trenger ikke <c3><a5> g<c3><a5> videre med,fornybar,energi n<c3><a5>r vi har TWh fossil energi som,fornybar*
doc_1549,311,311,vi er n<c3><b8>dt til <c3><a5> tvinge fram ny,fornybar,energi for <c3><a5> erstatte den fossile energibruken Svenskene,fornybar*
doc_1549,325,325,fossile energibruken Svenskene tenker <c3><a5> bruke den nye,fornybare,energien de planlegger <c3><a5> bygge ut ulikt alt,fornybar*
doc_1549,440,440,har vi alts<c3><a5> hatt kutt i st<c3><b8>tten til,fornybar,energi Vi har kutt i bistanden til fornybar,fornybar*
doc_1549,448,448,fornybar energi Vi har kutt i bistanden til,fornybar,energi i utviklingsland Vi har ingen nye norske,fornybar*
doc_1549,461,461,har ingen nye norske m<c3><a5>l for hvor mye,fornybar,energi vi skal ha fram til Vi har,fornybar*
doc_1549,499,499,alts<c3><a5> hatt flere positive vedtak om satsing p<c3><a5>,fornybar,energi og offshore vind fra Stortingets side men,fornybar*
doc_1549,590,590,<c3><a5> f<c3><a5> p<c3><a5> plass et nytt st<c3><b8>ttesystem til,fornybar,energi for <c3><a5> s<c3><b8>rge for at vi b<c3><a5>de,fornybar*
doc_1549,610,610,og bidrar til kommersialisering og produksjon av ny,fornybar,energi Jeg kunne bare p<c3><a5> tampen tenke meg,fornybar*
doc_1549,636,636,EU har vedtatt at de skal ha pst,fornybar,energi innen Dette er ikke brutt ned i,fornybar*
doc_1549,724,724,fram mot skal det v<c3><a6>re tydelige kontrollstasjoner for,fornybar,energi-satsingen underveis s<c3><a5>nn at det gis en ekstra,fornybar*
doc_1549,790,790,er regjeringen og statsr<c3><a5>dens ambisjon for hvor mye,fornybar,energi vi skal produsere i for <c3><a5> sikre,fornybar*
doc_1549,805,805,<c3><a5> sikre at EU n<c3><a5>r de m<c3><a5>lene for,fornybar,energi som Norge <c3><b8>nsker <c3><a5> st<c3><b8>tte opp om,fornybar*
doc_1550,32,32,en st<c3><b8>tteordning for utbygging av ny produksjon for,fornybar,kraft Vi er p<c3><a5> god vei til <c3><a5>,fornybar*
doc_1550,48,48,<c3><a5> n<c3><a5> det felles m<c3><a5>let om TWh som,fornybar,kraftproduksjon i Norge og Sverige som f<c3><b8>lge av,fornybar*
doc_1550,220,220,at vi i Norge har et overskudd av,fornybar,kraft i produksjon i forhold til forbruk For,fornybar*
doc_1550,586,586,har f<c3><a5>tt s<c3><a6>rdeles positiv respons i bransjen i,fornybarmarkedet,B<c3><a5>de Sm<c3><a5>kraftforeninga og Vindkraftforeningen har gitt den nye,fornybar*
doc_1551,57,57,selv <e2><80><93> snakker om at det er et,fornybaroverskudd,i norsk olje snakker de om elektrisitetsmarkedet I,fornybar*
doc_1551,71,71,om elektrisitetsmarkedet I energimarkedet er det et dundrende,fornybarunderskudd,gjennom at vi bruker dr<c3><b8>yt fossile TWh F<c3><b8>r,fornybar*
doc_1551,111,111,vi messing om at det var for mye,fornybar,energi tilgjengelig i markedet Men tilbake til det,fornybar*
doc_1551,142,142,rolle vi tar i den videre utformingen av,fornybarpolitikken,til EU,fornybar*
doc_1552,59,59,en replikk N<c3><a5>r det gjelder EUs m<c3><a5>l for,fornybarandel,er det helt riktig pst i Der er,fornybar*
doc_1552,127,127,har vi p<c3><a5> elektrisitetssiden s<c3><a5> <c3><a5> si pst,fornybar,energi S<c3><a5> er det riktig at vi forbruker,fornybar*
doc_1552,159,159,ikke mulig <c3><a5> transformere dette fra fossil til,fornybar,i det tempoet som representanten Eidsvoll Holm<c3><a5>s og,fornybar*
