docname,from,to,pre,keyword,post,pattern
doc_8618,315,315,aller viktigste markedene for gr<c3><b8>nne n<c3><a6>ringer som havvind,karbonfangst,og lagring og hydrogen Det er godt <c3><a5>,karbonfangst*
doc_8672,199,199,offshore havvind og st<c3><b8>tte til viktige prosjekter for,karbonfangst,og lagring er ogs<c3><a5> omr<c3><a5>der der det er,karbonfangst*
doc_8675,319,319,tilskuddet til Enova doblet vi satset blytungt p<c3><a5>,karbonfangst,og lagring havvind og hydrogen <e2><80><93> bare for,karbonfangst*
doc_8767,44,44,gir rett og slett liten mening <c3><a5> bygge,karbonfangstanlegg,hvis man samtidig undergraver naturens egen evne til,karbonfangst*
doc_8786,320,320,en aktiv n<c3><a6>ringspolitikk og satse p<c3><a5> omr<c3><a5>der som,karbonfangst,havvind hydrogen og andre fornybare n<c3><a6>ringer Vi skal,karbonfangst*
doc_8787,208,208,h<c3><b8>rt det mange ganger <e2><80><93> hydrogen havvind og,karbonfangst,og lagring for <c3><a5> nevne noe Det skaper,karbonfangst*
doc_8792,109,109,milj<c3><b8>vennlig m<c3><a5>te kutter utslipp og skaper verdier Eller,karbonfangst,og lagring for sirkul<c3><a6>r<c3><b8>konomibedriftene p<c3><a5> <c3><98>ra og distriktet,karbonfangst*
doc_8792,287,287,v<c3><a6>re en p<c3><a5>driver Vi har foresl<c3><a5>tt midler til,karbonfangst,og lagring p<c3><a5> <c3><98>ra Regjeringsplattformen nevner ikke <c3><98>ra,karbonfangst*
doc_8927,442,442,<c3><a5>penbare fortrinn f.eks innenfor hydrogen flytende havvind batterier,karbonfangst,og lagring for <c3><a5> nevne noen eksempler Der,karbonfangst*
doc_8937,36,36,eller for s<c3><a5> vidt hovedstaden Oslos klimam<c3><a5>l uten,karbonfangst,og lagring s<c3><a5> det m<c3><a5> vi rett og,karbonfangst*
doc_8937,162,162,bevisst p<c3><a5> at CCS m<c3><a5> vi f<c3><a5> til,karbonfangst,og lagring og ikke minst p<c3><a5> avfallsh<c3><a5>ndtering for,karbonfangst*
doc_8937,187,187,som m<c3><a5> forbrennes og det m<c3><a5> vi ha,karbonfangst,p<c3><a5> til slutt,karbonfangst*
doc_8942,25,25,f<c3><b8>lge med og se om statsr<c3><a5>den har rett,Karbonfangst,og lagring er en sentral del av det,karbonfangst*
doc_8942,117,117,tilbake Vil statsr<c3><a5>den garantere at vi skal gjennomf<c3><b8>re,karbonfangst,og lagringsanlegget p<c3><a5> Klemetsrud uavhengig av om en,karbonfangst*
doc_8943,18,18,tydelig jeg synes jeg kan Vi mener at,karbonfangst,p<c3><a5> avfallsforbrenning med Klemetsrud som pilot men som,karbonfangst*
doc_8943,135,135,til <c3><a5> ende opp med <c3><a5> f<c3><a5> til,karbonfangst,p<c3><a5> Klemetsrud og en rekke andre avfallsanlegg rundt,karbonfangst*
doc_8974,109,109,nullutslippssoner for biltrafikken Han kan <c3><a5>pne pengesekken for,karbonfangst,og lagring p<c3><a5> Klemetsrud i Oslo Han kan,karbonfangst*
doc_8986,2496,2496,godt utgangspunkt Vi leder an i utviklingen av,karbonfangst,og lagring Det er en teknologi Europa trenger,karbonfangst*
doc_9015,351,351,og industriutvikling og det er ikke m<c3><a5>te p<c3><a5>,Karbonfangst,og lagring Dette er subsidier som iverksettes i,karbonfangst*
doc_9018,407,407,kan ogs<c3><a5> v<c3><a6>re en del av l<c3><b8>sningen innen,karbonfangst,og lagring n<c3><a5>r sokkelen har kapasitet til <c3><a5>,karbonfangst*
doc_9019,195,195,vi m<c3><a5> ha Vi skal v<c3><a6>re best p<c3><a5>,karbonfangst,og lagring vi skal v<c3><a6>re best p<c3><a5> batteriproduksjon,karbonfangst*
doc_9108,585,585,hydrogensp<c3><b8>rsm<c3><a5>let krever som flytende havvind-sp<c3><b8>rsm<c3><a5>let krever og som,karbonfangst,og lagringssp<c3><b8>rsm<c3><a5>let krever S<c3><a5> vi har veldig gode,karbonfangst*
doc_9114,295,295,Vi m<c3><a5> ogs<c3><a5> se p<c3><a5> l<c3><b8>sninger for lokal,karbonfangst,og lagring der det er mulig Det m<c3><a5>,karbonfangst*
doc_9115,688,688,kommer p<c3><a5> banen for <c3><a5> sikre finansieringen av,karbonfangstanlegget,p<c3><a5> Klemetsrud Det er ubegripelig at regjeringen velger,karbonfangst*
doc_9115,750,750,foresl<c3><a5>r derfor <c3><a5> sikre tilstrekkelig statsst<c3><b8>tte s<c3><a5>nn at,karbonfangst,og lagring p<c3><a5> Klemetsrud kan starte presidenten klubber,karbonfangst*
doc_9116,522,522,med dette feltet over lang tid vet at,karbonfangst,og lagring har v<c3><a6>rt et av de store,karbonfangst*
doc_9116,542,542,<c3><a5>r Skal vi lykkes med <c3><a5> f<c3><a5> til,karbonfangst,og lagring skal vi klare <c3><a5> sette av,karbonfangst*
doc_9117,247,247,Vi foresl<c3><a5>r ogs<c3><a5> midler til et helhetlig utredningsarbeid,Karbonfangst,og lagring er n<c3><b8>dvendig for <c3><a5> n<c3><a5> klimam<c3><a5>lene,karbonfangst*
doc_9117,261,261,<c3><a5> n<c3><a5> klimam<c3><a5>lene EU satser n<c3><a5> tungt p<c3><a5>,karbonfangst,og fire av de sju prosjektene som fikk,karbonfangst*
doc_9117,279,279,i den f<c3><b8>rste tildelingen fra EUs innovasjonsfond var,karbonfangstprosjekter,CCS er n<c3><b8>dvendig for at vi skal f<c3><a5>,karbonfangst*
doc_9117,358,358,SV <c3><b8>nsker regjeringen ytterligere <c3><a5> styrke satsingen p<c3><a5>,karbonfangst,i avfallssektoren og foresl<c3><a5>r ytterligere mill kr til,karbonfangst*
doc_9120,332,332,Produksjon av bl<c3><a5>tt hydrogen og bl<c3><a5> amoniakk med,karbonfangst,og lagring er difor ei naturleg vidareutvikling av,karbonfangst*
doc_9132,168,168,en aktiv n<c3><a6>ringspolitikk og satse p<c3><a5> omr<c3><a5>der som,karbonfangst,havvind hydrogen batteriteknologi gr<c3><b8>nn skipsfart og andre fornybare,karbonfangst*
doc_9173,6,6,Ola Elvestuen V Teknologien for,karbonfangst,og lagring er viktig <c3><a5> utvikle Vi har,karbonfangst*
doc_9173,116,116,v<c3><a6>re innstilt p<c3><a5> at vi gjennomf<c3><b8>rer prosjektet for,karbonfangst,og lagring p<c3><a5> Klemetsrud med det som det,karbonfangst*
doc_9175,137,137,er uendelig mye billigere <c3><a5> la naturen drive,karbonfangst,og lagring enn <c3><a5> bygge de anleggene vil,karbonfangst*
doc_9181,108,108,flytande havvind gr<c3><b8>n maritim industri hydrogen batteriproduksjon bioindustri,karbonfangst,og lagring <e2><80><93> ein serie nasjonale satsingsomr<c3><a5>de der,karbonfangst*
doc_9181,336,336,kjempeviktig felt for oss framover N<c3><a5>r det gjeld,karbonfangst,og lagring er det satsing innanfor renovasjon men,karbonfangst*
doc_9260,234,234,avgj<c3><b8>rende for <c3><a5> n<c3><a5> v<c3><a5>re klimam<c3><a5>l som bl.a,karbonfangst,og lagring hydrogen havvind og mineraler En gradvis,karbonfangst*
doc_9265,494,494,S<c3><a5> h<c3><b8>rer jeg Ja men vi skal ha,karbonfangst,og lagring p<c3><a5> gassproduksjonen Det er Venstre helt,karbonfangst*
doc_9268,442,442,gassvirksomhet med <c3><b8>kt innslag av n<c3><a6>ringer knyttet til,karbonfangst,og lagring hydrogen havvind havbruk og mineraler Det,karbonfangst*
doc_9281,249,249,og gassn<c3><a6>ringen som kan ta nye posisjoner innenfor,karbonfangst,og lagring flytende havvind hydrogen osv Det st<c3><b8>rste,karbonfangst*
doc_9286,84,84,mange muligheter Ikke minst betyr det muligheter innenfor,karbonfangst,det betyr muligheter innenfor havvind og hydrogen s<c3><a5>,karbonfangst*
doc_9597,3682,3682,tiltak som bruk av hydrogen havvind batterier og,karbonfangst,og lagring til havs Norge er verdensledende innen,karbonfangst*
doc_9615,107,107,om <c3><a5> kunne utvikle ny klimavennlig teknologi som,karbonfangst,og lagring og et av de store punktutslippene,karbonfangst*
doc_9616,90,90,vi kan klare <c3><a5> utvikle ny teknologi f.eks,karbonfangst,og lagring som gj<c3><b8>r at vi kan skape,karbonfangst*
doc_9647,219,219,har foresl<c3><a5>tt at vi ogs<c3><a5> m<c3><a5> satse p<c3><a5>,karbonfangst,og lagring fra gasskraftverk p<c3><a5> sokkelen p<c3><a5> enkeltplattformer,karbonfangst*
doc_9648,203,203,til <c3><a5> utvikle norsk industri som havvind batterier,karbonfangst,og lagring og annen teknologi Samtidig foresl<c3><a5>r vi,karbonfangst*
doc_9663,105,105,trenger ogs<c3><a5> <c3><a5> se p<c3><a5> en l<c3><b8>sning med,karbonfangst,og lagring fra gasskraftverk p<c3><a5> sokkelen ganske enkelt,karbonfangst*
doc_9663,162,162,blir Vil statsr<c3><a5>den ogs<c3><a5> se p<c3><a5> prosjekter med,karbonfangst,og lagring p<c3><a5> sokkelen fra gasskraftanlegg som en,karbonfangst*
doc_9664,28,28,skal jeg ikke si noe mer konkret om,karbonfangst,og lagring direkte ute p<c3><a5> sokkelen i tilknytning,karbonfangst*
doc_9664,54,54,v<c3><a6>re tydelige p<c3><a5> at vi <c3><b8>nsker <c3><a5> utvikle,karbonfangst,og lagringsprosjekter og den teknologien og da er,karbonfangst*
doc_9665,134,134,og andre insentiver for <c3><a5> f<c3><a5> utvikling innenfor,karbonfangst,og lagring batteriteknologi og havvind og s<c3><b8>rge for,karbonfangst*
doc_9689,2548,2548,et godt samarbeid om fornybar energi energieffektivisering og,karbonfangst,og lagring Det er enighet om <c3><a5> videreutvikle,karbonfangst*
doc_9763,94,94,snakker om utviklingen av denne n<c3><a6>ringen knyttet til,karbonfangst,og lagring om hydrogen og havvind Vi bruker,karbonfangst*
doc_9786,141,141,en stabil leverand<c3><b8>r Lykkes vi med det og,karbonfangst,og lagring blir det mange spennende oppdrag ogs<c3><a5>,karbonfangst*
doc_9798,2980,2980,i dette gr<c3><b8>nne skiftet P<c3><a5> omr<c3><a5>der som havvind,karbonfangst,og lagring og hydrogen kan v<c3><a5>re bidrag bli,karbonfangst*
doc_9813,168,168,kan bli store Det betyr at ettersp<c3><b8>rselen etter,karbonfangst,og lagring batteriteknologi utslippsfritt st<c3><a5>l og utslippsfri aluminium,karbonfangst*
doc_9849,244,244,gode alternativ til kraft fr<c3><a5> land som f.eks,karbonfangst,og lagring p<c3><a5> eksisterande plattformer Flytande gasskraftverk p<c3><a5>,karbonfangst*
doc_9853,4,4,Sofie Marhaug R,Karbonfangst,og lagring m<c3><a5> ikke bli en hvilepute for,karbonfangst*
doc_9854,13,13,siste taler Jeg ser virkelig ingen motsetning mellom,karbonfangst,og lagring p<c3><a5> Norcem og disse forslagene om,karbonfangst*
doc_9854,22,22,og lagring p<c3><a5> Norcem og disse forslagene om,karbonfangst,og lagring p<c3><a5> sokkelen Dette handler om hvordan,karbonfangst*
doc_9854,383,383,men vi m<c3><a5> ogs<c3><a5> ha flere prosjekter med,karbonfangst,og lagring Til slutt har jeg lyst til,karbonfangst*
doc_9867,2366,2366,av gjensidig interesse er utvikling av hydrogen havvind,karbonfangst,og lagring mineraler batterier og gr<c3><b8>nn skipsfart Dette,karbonfangst*
doc_9912,581,581,n<c3><a6>ringsliv kan bidra her Utviklingen av hydrogen havvind,karbonfangst,og lagring mineraler batterier og gr<c3><b8>nn skipsfart vil,karbonfangst*
doc_9977,21,21,noe man trenger med hensyn til utvikling av,karbonfangst,og lagring alt det vi gj<c3><b8>r med tanke,karbonfangst*
doc_10026,107,107,riktig at myr er verdens beste og billigste,karbonfangstanlegg,det koster formodentlig en titusendedel av et industrielt,karbonfangst*
doc_10026,116,116,det koster formodentlig en titusendedel av et industrielt,karbonfangstanlegg,<c3><a5> la myren forbli myr Det er en,karbonfangst*
doc_10223,357,357,gir oss penger til <c3><a5> investere i havvind,karbonfangst,og lagring og andre gr<c3><b8>nne jobber,karbonfangst*
doc_10352,1129,1129,etter oljen som f.eks sol og havvind eller,karbonfangst,og lagring eller batteriproduksjon i verftsindustrien Dagens oljearbeidere,karbonfangst*
doc_10365,620,620,bro ogs<c3><a5> over p<c3><a5> nye omr<c3><a5>der som hydrogen,karbonfangst,og lagring og ikke minst havvind Vi har,karbonfangst*
doc_10365,642,642,avtalen mellom Yara Nederland og Northern Lights om,karbonfangst,og lagring Det betyr at vi har startet,karbonfangst*
doc_10374,452,452,vest Der satser vi m<c3><a5>lrettet p<c3><a5> havvind batterier,karbonfangst,og lagring hydrogen prosessindustri skog og treforedling bio<c3><b8>konomi,karbonfangst*
doc_10458,66,66,til noe nytt knyttet til hydrogen knyttet til,karbonfangst,og lagring knyttet til havvind Det at vi,karbonfangst*
doc_10538,271,271,at regjeringen ogs<c3><a5> la opp en plan for,karbonfangst,p<c3><a5> alle punktutslipp slik man har p<c3><a5> Klemetsrud,karbonfangst*
doc_10600,582,582,innovasjonsinnsatsen innenfor fornybar energi som havvind vannkraft energieffektivisering,karbonfangst,og lagring hydrogen og elektrifisering enn <c3><a5> satse,karbonfangst*
doc_10698,2781,2781,i et europeisk marked for hele verdikjeden i,karbonfangst,og lagring og vi jobber med <c3><a5> f<c3><a5>,karbonfangst*
doc_10743,250,250,omr<c3><a5>der som f<c3><b8>lger av det Det ene er,karbonfangst,og lagring som regjeringen satser fullt og helt,karbonfangst*
doc_10745,204,204,energibruk med fornybar energibruk og hvor dette med,karbonfangst,og lagring blir s<c3><a5> veldig vesentlig Da er,karbonfangst*
doc_10745,251,251,ogs<c3><a5> bidra til teknologiutvikling og erfaring knyttet til,karbonfangstsystemer,Vi er godt i gang med dette Jeg,karbonfangst*
doc_10758,146,146,Europa ikke minst med bl<c3><a5>tt hydrogen uten utslipp,Karbonfangst,og lagring blir selvf<c3><b8>lgelig sv<c3><a6>rt viktig i tiden,karbonfangst*
doc_10764,68,68,tanke p<c3><a5> mulighetene for hydrogenproduksjon og deltagelsen i,karbonfangst,og lagring Dette med havvind vil v<c3><a6>re spennende,karbonfangst*
doc_10872,317,317,solenergi ombygging av skip til nullutslipp havvind elektrifisering,karbonfangst,i industrien og styrking av SIVA for <c3><a5>,karbonfangst*
doc_10911,358,358,med et fond p<c3><a5> mrd kr som delfinansierer,karbonfangst,og lagring elektrifisering og andre tiltak P<c3><a5> rammeomr<c3><a5>de,karbonfangst*
doc_11005,187,187,og som vil bli store p<c3><a5> b<c3><a5>de havvind,karbonfangst,og lagring gr<c3><b8>nn skipsfart osv,karbonfangst*
doc_11007,75,75,bygge havvindm<c3><b8>ller som kommer til <c3><a5> bidra til,karbonfangst,og lagring og som i stadig st<c3><b8>rre grad,karbonfangst*
doc_11017,72,72,Venstre har tidligere foresl<c3><a5>tt at vi m<c3><a5> bruke,karbonfangst,og lagring p<c3><a5> sokkelen for <c3><a5> begrense den,karbonfangst*
doc_11017,120,120,utenfor Vestlandet er det muligheter for <c3><a5> bruke,karbonfangst,og lagring Det er mangel p<c3><a5> kraft det,karbonfangst*
doc_11017,149,149,se p<c3><a5> muligheten for <c3><a5> <c3><b8>ke bruken av,karbonfangst,og lagring p<c3><a5> sokkelen bl.a p<c3><a5> Melk<c3><b8>ya for,karbonfangst*
doc_11076,233,233,gj<c3><b8>re Norge til en stormakt innenfor havvind batterier,karbonfangst,og lagring hydrogen prosessindustri maritim industri skog og,karbonfangst*
doc_11247,69,69,bruka norsk gass som l<c3><a5>gkarbongass til kraftproduksjon med,karbonfangst,og lagring Dette er eit stort satsingsomr<c3><a5>de i,karbonfangst*
doc_11247,198,198,norsk r<c3><b8>yrgass norsk gass brukt som lavutsleppsgass med,karbonfangst,og lagring <e2><80><93> i Europa <e2><80><93> for <c3><a5>,karbonfangst*
doc_11248,277,277,Venstre st<c3><b8>tter storsatsingen som vi har gjort p<c3><a5>,karbonfangst,og lagring De <c3><b8>nsker hydrogen Hvis vi skal,karbonfangst*
doc_11249,159,159,f<c3><b8>r Da m<c3><a5> gassen styres mot bl<c3><a5>tt hydrogen,karbonfangst,og lagring at det er dit vi skal,karbonfangst*
doc_11249,304,304,Da er det kun det som g<c3><a5>r p<c3><a5>,karbonfangst,og lagring som det definitivt var en kamp,karbonfangst*
doc_11319,84,84,ligger i Stortinget om at vi skal bruke,karbonfangst,og lagring p<c3><a5> Melk<c3><b8>ya Det gj<c3><b8>r at man,karbonfangst*
doc_11319,113,113,man vil v<c3><a6>re for <c3><a5> se p<c3><a5> mer,karbonfangst,og lagring n<c3><a5>r vi m<c3><a5> ha ned utslippene,karbonfangst*
doc_11380,138,138,investeringene i eget land n<c3><a5>r det gjelder b<c3><a5>de,karbonfangst,og lagring flytende havvind osv,karbonfangst*
doc_11504,87,87,som det st<c3><a5>r men nevner spesifikt omr<c3><a5>der som,karbonfangst,og lagring havvind hydrogen kritiske r<c3><a5>varer batterier og,karbonfangst*
doc_11504,172,172,levere p<c3><a5> omr<c3><a5>der som bl.a bl<c3><a5>tt hydrogen og,karbonfangst,og lagring er vi faktisk helt avhengig av,karbonfangst*
doc_11505,315,315,Norge langt framme fordi vi har satset p<c3><a5>,karbonfangst,og lagring helt siden Stoltenberg-regjeringens dager Der har,karbonfangst*
doc_11526,31,31,levere bl<c3><a5>tt hydrogen og <c3><a5> kunne levere p<c3><a5>,karbonfangst,og lagring Skal karbonfangst og lagring bli en,karbonfangst*
doc_11526,35,35,<c3><a5> kunne levere p<c3><a5> karbonfangst og lagring Skal,karbonfangst,og lagring bli en suksess er vi helt,karbonfangst*
doc_11542,2260,2260,medlemsland s<c3><a6>rlig innen industrisektorer som batterier mineraler havvind,karbonfangst,og lagring og hydrogen V<c3><a5>re gr<c3><b8>nne n<c3><a6>ringer er,karbonfangst*
doc_11542,2418,2418,om storskala verdikjeder og infrastruktur for hydrogen og,karbonfangst,og lagring P<c3><a5> et toppm<c3><b8>te i belgiske Ostende,karbonfangst*
doc_11558,338,338,gjer i Noreg som f.eks satsinga p<c3><a5> CCS,karbonfangst,og lagring og bl<c3><a5>tt hydrogen,karbonfangst*
doc_11564,141,141,sektorene s<c3><b8>rge for at vi har p<c3><a5> plass,karbonfangst,og lagring <e2><80><93> ja s<c3><a5> er det viktige,karbonfangst*
doc_11566,145,145,det v<c3><a6>re seg som jeg sa bl<c3><a5>tt hydrogen,karbonfangst,og lagring havvind osv som gir enorme muligheter,karbonfangst*
doc_11653,1116,1116,i EU samtidig som vi skaper jobber Havvind,karbonfangst,og lagring hydrogen og gr<c3><b8>nn skipsfart er noen,karbonfangst*
doc_11850,419,419,er vedtatt tidligere og det samme gjelder selvf<c3><b8>lgelig,karbonfangst,og lagring som ogs<c3><a5> m<c3><a5> drives framover,karbonfangst*
doc_11852,338,338,til havs bruke energi smartere f<c3><a5> fart p<c3><a5>,karbonfangst,og lagringsanleggene og en rekke andre tiltak og,karbonfangst*
doc_11871,159,159,som er en helt annen type tiltak er,karbonfangst,og lagring ved store punktutslipp Kommer vi til,karbonfangst*
doc_11872,126,126,s<c3><b8>rge for <c3><a5> prioritere kraften og s<c3><b8>rge for,karbonfangst,og lagring Det har v<c3><a6>rt noen uheldige fordyringer,karbonfangst*
doc_11880,285,285,ligger inne en del merkelige f<c3><b8>ringer knyttet til,karbonfangst,og lagring N<c3><a5> er det et flertall for,karbonfangst*
doc_11880,309,309,er en del av tilr<c3><a5>dningens IV som omhandler,karbonfangst,og lagring at det skal bidra til <c3><a5>,karbonfangst*
doc_11883,309,309,v<c3><a6>re avgj<c3><b8>rende for utviklingen i andre n<c3><a6>ringer som,karbonfangst,og lagring hydrogen havvind havbruk og mineraler Prosjektene,karbonfangst*
doc_11884,276,276,som l<c3><a5>gutsleppsgass som bl<c3><a5>tt hydrogen eller forbrukt med,karbonfangst,og lagring Dette betyr mange nye moglegheiter for,karbonfangst*
doc_11888,372,372,dette N<c3><a5>r vi ser forholdet til utvikling av,karbonfangst,og lagring ser vi at det er en,karbonfangst*
doc_11896,110,110,teknologiutviklingen som det kunne ha gitt f.eks rundt,karbonfangst,og lagring rundt havvind og rundt hydrogen,karbonfangst*
doc_11897,32,32,i nye teknologisk spennende omr<c3><a5>der som hydrogen som,karbonfangst,og lagring og som offshore vind Jeg er,karbonfangst*
doc_11900,142,142,mulighetene for hydrogen at vi tar ansvar for,karbonfangst,og lagring og en betydelig del p<c3><a5> offshore,karbonfangst*
doc_12042,1150,1150,Tyskland p<c3><a5> omr<c3><a5>de som hydrogen batteri havvind og,karbonfangst,og lagring I juni la regjeringa fram ei,karbonfangst*
doc_12069,275,275,under graders temperatur<c3><b8>kning Vi m<c3><a5> bygge vanvittig mange,karbonfangstanlegg,for <c3><a5> fange CO og deponere det sikkert,karbonfangst*
doc_12088,72,72,milliarder av kroner p<c3><a5> risikofylte prosjekter som f.eks,karbonfangst,og lagring i <c3><98>ygarden der skattebetalerne tar det,karbonfangst*
doc_12112,126,126,v<c3><a5>re men d<c3><a5> m<c3><a5> det vera forbrukt med,karbonfangst,og lagring Sp<c3><b8>rsm<c3><a5>let mitt til Milj<c3><b8>partiet Dei Gr<c3><b8>ne,karbonfangst*
doc_12159,87,87,mer fornybar energi satsing p<c3><a5> framtidens klimal<c3><b8>sninger som,karbonfangst,og lagring og gr<c3><b8>nt og bl<c3><a5>tt hydrogen <c3><b8>kt,karbonfangst*
doc_12175,206,206,egen vurdering av det <c3><a5> f<c3><a5> anlagt et,karbonfangstanlegg,for <c3><a5> f<c3><a5> fanget og deponert CO fra,karbonfangst*
doc_12277,788,788,av stor betydning for Norge som lavkarbonl<c3><b8>sninger f.eks,karbonfangst,og lagring hydrogen og ammoniakk gr<c3><b8>nn skipsfart vindkraft,karbonfangst*
doc_12277,857,857,p<c3><a5> vei de samme som sol batterier hydrogen,karbonfangst,og lagring og vindkraft til havs Vi deler,karbonfangst*
doc_12302,130,130,for seg ikke bare havbunnsmineralvirksomhet men ogs<c3><a5> havvind,karbonfangst,og lagring og andre omr<c3><a5>der <e2><80><93> har vi,karbonfangst*
doc_12305,131,131,energikilder i framtiden kan brukes men da med,karbonfangst,og lagring er riktig Jeg tror det vil,karbonfangst*
doc_12352,103,103,av petroleumssektoren v<c3><a5>r med nye teknologier som kommer,karbonfangst,og lagring hydrogenmulighetene osv Jeg mener derfor at,karbonfangst*
doc_12404,134,134,neste <c3><a5>rene Vi jobber sammen for <c3><a5> realisere,karbonfangst,og lagringsprosjekter og vi jobber sammen i Europa,karbonfangst*
doc_12415,202,202,med havvind med batterier med hydrogenprosjekter og med,karbonfangst,og lagring Det er <c3><a5> ta omstillingsutfordringen og,karbonfangst*
doc_12551,141,141,i Europa med bl.a bruk av naturgass med,karbonfangst,vil v<c3><a6>re en god mulighet for akkurat det,karbonfangst*
doc_12663,41,41,tydelig spr<c3><a5>k inn om at man <c3><a5>pner for,karbonfangst,og lagring alts<c3><a5> et rom for bl<c3><a5>tt hydrogen,karbonfangst*
doc_12703,164,164,og ikke ville v<c3><a6>re med p<c3><a5> gasskraftverk med,karbonfangst,og lagring som ville l<c3><b8>st problemet og kunne,karbonfangst*
doc_12849,171,171,en utvikler det med tanke p<c3><a5> b<c3><a5>de hydrogen,karbonfangst,og lagring og havbunnsmineraler Jeg tror ogs<c3><a5> Havindustritilsynet,karbonfangst*
doc_12871,6002,6002,har s<c3><a6>rlige forutsetninger og klare interesser innenfor energi,karbonfangst,og lagring havforvaltning mineraler og mye mer s<c3><a5>,karbonfangst*
doc_12876,391,391,bl<c3><a5>tt hydrogen og at vi skal satse p<c3><a5>,karbonfangst,og lagring Hvorfor skal vi gj<c3><b8>re det hvis,karbonfangst*
doc_12878,234,234,at vi ogs<c3><a5> m<c3><a5> se p<c3><a5> gasskraftverk med,karbonfangst,og lagring som ikke fikk flertall Vi har,karbonfangst*
doc_12878,266,266,av kraften i nord <e2><80><93> trenger <c3><a5> ha,karbonfangst,og lagring fra et gasskraftverk Det er l<c3><b8>sninger,karbonfangst*
doc_12896,64,64,slik avgift ville gi insentiver til <c3><a5> installere,karbonfangst,og lagring p<c3><a5> forbrenningsanleggene Dessverre er det ikke,karbonfangst*
doc_12896,141,141,til Sverige s<c3><a5> lenge anleggene der ikke har,karbonfangst,og lagring Teorien er fin den Avgift p<c3><a5>,karbonfangst*
doc_12896,176,176,N<c3><a5>r avfallsforbrennerne ikke kan sette opp prisen og,karbonfangst,og lagring er noen <c3><a5>r fram i tid,karbonfangst*
doc_12937,159,159,Men jeg kan nevne et n<c3><a6>rt samarbeid om,karbonfangst,og lagring om batteriteknologi om hydrogen og om,karbonfangst*
doc_12958,52,52,ikke er mulig <c3><a5> kutte utslipp eller gjennom,karbonfangst,og lagring Det er et problem med disse,karbonfangst*
doc_12959,316,316,vi ogs<c3><a5> se p<c3><a5> muligheten for gasskraftverk med,karbonfangst,og lagring Vi hadde et eget forslag om,karbonfangst*
doc_12959,348,348,det etableres et eget gasskraftverk p<c3><a5> Melk<c3><b8>ya med,karbonfangst,og lagring Det er mulig <c3><a5> f<c3><a5> p<c3><a5>,karbonfangst*
doc_12965,99,99,flertall ogs<c3><a5> med Milj<c3><b8>partiet De Gr<c3><b8>nne Det gjelder,karbonfangst,og lagring det gjelder gr<c3><b8>nt industril<c3><b8>ft det gjelder,karbonfangst*
doc_12967,140,140,en klarer <c3><a5> lykkes med kommersielle l<c3><b8>sninger for,karbonfangst,og lagring havvind batterifabrikker osv,karbonfangst*
doc_13101,534,534,Her viser jeg til stortingsvedtaket om <c3><a5> utrede,karbonfangst,og lagring Det er ikke fulgt opp Den,karbonfangst*
doc_13247,24,24,si at det eneste svaret p<c3><a5> Melk<c3><b8>ya er,karbonfangst,og lagring for gasskraftverk Norge skal kutte pst,karbonfangst*
doc_13261,107,107,helt n<c3><b8>dvendig i klimasammenheng Ikke minst vil ogs<c3><a5>,karbonfangst,og lagring havvind og havbunnsmineraler <e2><80><93> hvis vi,karbonfangst*
doc_13336,132,132,eller andre nullutslippsl<c3><b8>sninger til havs eventuelt gasskraftverk med,karbonfangst,og lagring Jeg skal g<c3><a5> over til <c3><a5>,karbonfangst*
doc_13336,179,179,flytende havvind eventuelt i kombinasjon med gasskraftverk med,karbonfangst,og lagring en viktig strategi av tre grunner,karbonfangst*
doc_13338,387,387,til havs som t.d havvind eller gasskraftverk med,karbonfangst,og lagring Det er dei same forslaga <e2><80><93>,karbonfangst*
doc_13342,176,176,at vi m<c3><a5> ta i bruk gasskraft med,karbonfangst,og lagring flere steder nettopp for <c3><a5> dempe,karbonfangst*
doc_13342,226,226,fra land men at man ogs<c3><a5> der har,karbonfangst,og lagring fra gasskraftverk Dessverre ble de to,karbonfangst*
doc_13343,144,144,med str<c3><b8>m framfor bl<c3><a5>tt alts<c3><a5> fossil gass med,karbonfangst,og at de anser bl<c3><a5>tt hydrogen som en,karbonfangst*
doc_13419,303,303,hydrogen det vil seia hydrogen fr<c3><a5> naturgass med,karbonfangst,og lagring ei spennande moglegheit I dag utgjer,karbonfangst*
doc_13576,651,651,den andre til ul<c3><b8>nnsomme subsidieavhengige n<c3><a6>ringer som havvind,karbonfangst,og lagring elektrifisering av sokkelen og batterifabrikker vil,karbonfangst*
doc_13600,494,494,og gass Gassen kan brukes direkte brukes med,karbonfangst,og lagring eller brukes til <c3><a5> lagre hydrogen,karbonfangst*
doc_13603,77,77,bruke flere milliarder kroner av innbyggernes penger til,karbonfangst,og lagring som for <c3><b8>vrig er en del,karbonfangst*
doc_13638,2491,2491,framover vil v<c3><a6>re samarbeid om fornybar energi energieffektivisering,karbonfangst,og lagring og forskningssamarbeid gjennom Nordisk Energiforskning NEF,karbonfangst*
doc_13640,185,185,Neste <c3><a5>r bevilger regjeringen mrd kr ekstra til,karbonfangstprosjektet,Langskip der en vil bidra med totalt mrd,karbonfangst*
